feature_name,feature_length,feature_count,feature_mut_rate,feature_A3A_rate,feature_G_count,feature_C_count,feature_A_count,feature_T_count,feature_direction,feature_tct_count,feature_tca_count,feature_tcg_count,feature_aga_count,feature_tga_count,feature_cga_count,feature_A3A_motifs_top,feature_A3A_motifs_bottom,feature_chromosome,feature_start,feature_end
YHL015W,201,5,0.024875621890547265,0.024875621890547265,0,5,0,0,+,4,11,3,14,8,3,18,25,ref|NC_001140|,75293,75493
YCR045C,201,5,0.024875621890547265,0.024875621890547265,4,1,0,0,-,22,32,20,27,29,25,74,81,ref|NC_001135|,209710,209510
YNL154C,201,5,0.024875621890547265,0.024875621890547265,1,4,0,0,-,13,37,17,29,31,20,67,80,ref|NC_001146|,345598,345398
YLR110C,201,5,0.024875621890547265,0.024875621890547265,5,0,0,0,-,13,8,5,4,6,1,26,11,ref|NC_001144|,370245,370045
YGR165W,201,5,0.024875621890547265,0.024875621890547265,2,3,0,0,+,11,15,5,36,12,10,31,58,ref|NC_001139|,828889,829089
YAL021C,201,5,0.024875621890547265,0.024875621890547265,1,4,0,0,-,33,46,14,49,36,26,93,111,ref|NC_001133|,113503,113303
YDR274C,201,5,0.024875621890547265,0.024875621890547265,4,1,0,0,-,6,7,6,2,2,5,19,9,ref|NC_001136|,1012060,1011860
YER145C-A,201,5,0.024875621890547265,0.024875621890547265,4,1,0,0,-,13,5,9,5,5,7,27,17,ref|NC_001137|,462118,461918
YIL056W,201,5,0.024875621890547265,0.024875621890547265,1,4,0,0,+,34,47,20,37,32,23,101,92,ref|NC_001141|,249553,249753
YNR041C,201,5,0.024875621890547265,0.024875621890547265,5,0,0,0,-,18,16,13,18,16,7,47,41,ref|NC_001146|,701849,701649
YKL102C,201,5,0.024875621890547265,0.024875621890547265,4,1,0,0,-,4,8,5,5,5,2,17,12,ref|NC_001143|,248467,248267
YDR459C,201,5,0.024875621890547265,0.024875621890547265,1,4,0,0,-,22,28,13,19,16,11,63,46,ref|NC_001136|,1383839,1383639
YLL039C,201,5,0.024875621890547265,0.024875621890547265,2,3,0,0,-,22,20,10,50,31,11,52,92,ref|NC_001144|,65911,65711
YLR180W,201,5,0.024875621890547265,0.024875621890547265,2,3,0,0,+,16,22,17,33,24,17,55,74,ref|NC_001144|,515106,515306
YOL082W,201,5,0.024875621890547265,0.024875621890547265,3,2,0,0,+,16,26,6,31,34,14,48,79,ref|NC_001147|,168321,168521
YDR460W,201,5,0.024875621890547265,0.024875621890547265,1,4,0,0,+,8,17,14,37,28,17,39,82,ref|NC_001136|,1383571,1383771
YHR041C,201,5,0.024875621890547265,0.024875621890547265,2,3,0,0,-,13,14,12,11,12,12,39,35,ref|NC_001140|,189975,189775
YPL119C,201,5,0.024875621890547265,0.024875621890547265,3,2,0,0,-,22,35,10,51,34,21,67,106,ref|NC_001148|,326364,326164
YPL003W,201,5,0.024875621890547265,0.024875621890547265,5,0,0,0,+,21,21,8,34,28,11,50,73,ref|NC_001148|,551908,552108
YMR015C,201,5,0.024875621890547265,0.024875621890547265,4,1,0,0,-,31,31,12,40,33,10,74,83,ref|NC_001145|,302754,302554
YKL113C,201,5,0.024875621890547265,0.024875621890547265,1,4,0,0,-,15,17,8,42,38,10,40,90,ref|NC_001143|,226037,225837
YCR005C,201,5,0.024875621890547265,0.024875621890547265,4,1,0,0,-,21,39,12,30,22,11,72,63,ref|NC_001135|,122483,122283
YFR017C,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,-,9,7,5,10,9,7,21,26,ref|NC_001138|,183937,183737
YKR052C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,12,14,5,11,23,9,31,43,ref|NC_001143|,533930,533730
YMR081C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,22,28,10,24,19,11,60,54,ref|NC_001145|,431342,431142
YMR080C,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,-,42,59,22,57,64,22,123,143,ref|NC_001145|,429814,429614
YPR074W-A,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,+,4,2,4,7,2,4,10,13,ref|NC_001148|,694918,695118
YMR063W,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,+,6,21,8,14,14,6,35,34,ref|NC_001145|,396977,397177
YPL061W,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,+,27,26,16,40,33,20,69,93,ref|NC_001148|,432367,432567
YLR074C,201,4,0.01990049751243781,0.014925373134328358,1,2,0,1,-,6,6,2,16,11,4,14,31,ref|NC_001144|,282888,282688
YGL007C-A,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,-,2,2,2,0,0,1,6,1,ref|NC_001139|,483127,482927
YOL058W,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,+,17,19,14,36,27,14,50,77,ref|NC_001147|,219039,219239
YGL256W,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,+,16,27,5,29,29,6,48,64,ref|NC_001139|,14366,14566
YCR022C,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,-,8,5,5,4,1,8,18,13,ref|NC_001135|,158129,157929
YPL066W,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,+,26,41,19,30,24,25,86,79,ref|NC_001148|,425962,426162
YOL055C,201,4,0.01990049751243781,0.009950248756218905,2,0,0,2,-,20,23,13,29,38,10,56,77,ref|NC_001147|,226448,226248
YBR121C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,26,32,16,66,70,15,74,151,ref|NC_001134|,483666,483466
YFL021W,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,+,30,25,21,25,33,19,76,77,ref|NC_001138|,95686,95886
YHR139C-A,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,-,6,7,1,9,5,2,14,16,ref|NC_001140|,380519,380319
YJL166W,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,+,4,5,0,6,1,1,9,8,ref|NC_001142|,106232,106432
YIL033C,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,-,18,30,9,29,18,19,57,66,ref|NC_001141|,292062,291862
YBR076C-A,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,-,8,4,5,2,4,0,17,6,ref|NC_001134|,391717,391517
YFR034C,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,-,7,10,20,15,15,23,37,53,ref|NC_001138|,226093,225893
YKR020W,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,+,9,11,1,24,13,7,21,44,ref|NC_001143|,478206,478406
YFR034W-A,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,+,2,3,2,7,4,3,7,14,ref|NC_001138|,225922,226122
YOR161C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,30,28,19,22,31,18,77,71,ref|NC_001147|,638795,638595
YOR043W,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,+,20,30,14,34,32,19,64,85,ref|NC_001147|,410058,410258
YNL268W,201,4,0.01990049751243781,0.014925373134328358,2,1,1,0,+,39,31,17,36,34,14,87,84,ref|NC_001146|,138395,138595
YOR157C,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,-,13,10,7,18,13,5,30,36,ref|NC_001147|,631913,631713
YNL071W,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,+,25,28,11,37,34,8,64,79,ref|NC_001146|,491289,491489
YGL038C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,24,35,12,37,36,14,71,87,ref|NC_001139|,427016,426816
YIL055C,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,-,34,34,13,39,40,21,81,100,ref|NC_001141|,254866,254666
YIL072W,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,+,33,34,16,48,34,21,83,103,ref|NC_001141|,226502,226702
YFR027W,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,+,7,9,13,24,18,13,29,55,ref|NC_001138|,207280,207480
YOR046C,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,-,16,24,9,41,37,9,49,87,ref|NC_001147|,416027,415827
YIL046W,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,+,21,38,26,39,34,37,85,110,ref|NC_001141|,268475,268675
YLR094C,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,-,21,27,22,31,34,38,70,103,ref|NC_001144|,329418,329218
YNL179C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,9,6,2,5,4,5,17,14,ref|NC_001146|,301203,301003
YFR029W,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,+,31,50,28,46,26,40,109,112,ref|NC_001138|,210737,210937
YCL039W,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,+,42,54,24,44,35,38,120,117,ref|NC_001135|,52511,52711
YMR262W,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,+,12,19,7,23,18,16,38,57,ref|NC_001145|,793586,793786
YER048C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,10,15,7,39,31,14,32,84,ref|NC_001137|,247529,247329
YPR074C,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,-,41,37,12,49,41,12,90,102,ref|NC_001148|,695063,694863
YHR140W,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,+,14,11,4,14,9,6,29,29,ref|NC_001140|,380413,380613
YGL136C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,16,16,7,25,26,9,39,60,ref|NC_001139|,254104,253904
YHR171W,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,+,27,33,10,37,47,17,70,101,ref|NC_001140|,445595,445795
YER058W,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,+,2,3,1,17,7,6,6,30,ref|NC_001137|,270801,271001
YOR098C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,56,84,25,61,44,33,165,138,ref|NC_001147|,511330,511130
YOR078W,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,+,3,20,2,26,22,3,25,51,ref|NC_001147|,471804,472004
YMR039C,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,-,9,11,1,40,24,12,21,76,ref|NC_001145|,349809,349609
YKR089C,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,-,38,56,16,65,57,28,110,150,ref|NC_001143|,608544,608344
YGL191W,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,+,6,6,3,6,10,6,15,22,ref|NC_001139|,144601,144801
YOR084W,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,+,13,17,19,21,20,25,49,66,ref|NC_001147|,479565,479765
YER097W,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,+,5,4,5,2,5,8,14,15,ref|NC_001137|,354235,354435
YIL154C,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,-,13,15,20,30,19,32,48,81,ref|NC_001141|,55146,54946
YGL172W,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,+,25,28,16,22,20,14,69,56,ref|NC_001139|,180556,180756
YBR230W-A,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,+,1,3,4,5,3,2,8,10,ref|NC_001134|,680262,680462
YDL227C,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,-,24,38,7,45,33,14,69,92,ref|NC_001136|,48164,47964
YDL161W,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,+,13,29,10,34,30,16,52,80,ref|NC_001136|,167588,167788
YIR020C-B,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,-,18,21,12,15,10,9,51,34,ref|NC_001141|,398049,397849
YLR218C,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,-,5,5,2,18,5,7,12,30,ref|NC_001144|,574099,573899
YDL162C,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,-,11,8,3,4,9,3,22,16,ref|NC_001136|,167815,167615
YBR181C,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,-,17,24,12,40,26,10,53,76,ref|NC_001134|,592913,592713
YIL164C,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,-,11,6,8,15,8,12,25,35,ref|NC_001141|,34786,34586
YNL124W,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,+,17,29,10,32,36,27,56,95,ref|NC_001146|,392788,392988
YER155C,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,-,100,154,50,165,145,56,304,366,ref|NC_001137|,482143,481943
YGL122C,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,-,11,31,15,43,31,6,57,80,ref|NC_001139|,280632,280432
YGL126W,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,+,11,19,10,8,18,14,40,40,ref|NC_001139|,270897,271097
YDL181W,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,+,5,4,3,7,6,2,12,15,ref|NC_001136|,135019,135219
YER131W,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,+,4,5,0,21,2,1,9,24,ref|NC_001137|,422540,422740
YBR201W,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,+,12,13,6,9,15,7,31,31,ref|NC_001134|,623333,623533
YDL198C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,17,20,13,18,21,6,50,45,ref|NC_001136|,104815,104615
YOR077W,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,+,7,17,8,16,18,6,32,40,ref|NC_001147|,471761,471961
YNL200C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,11,15,10,15,16,6,36,37,ref|NC_001146|,264690,264490
YER065C,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,-,20,37,13,46,37,13,70,96,ref|NC_001137|,286550,286350
YBR284W,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,+,43,57,24,51,42,28,124,121,ref|NC_001134|,771139,771339
YER071C,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,-,8,7,2,10,11,6,17,27,ref|NC_001137|,301782,301582
YLR234W,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,+,16,25,30,51,33,38,71,122,ref|NC_001144|,609616,609816
YBR296C-A,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,3,5,0,2,3,0,8,5,ref|NC_001134|,800342,800142
YBR296C,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,-,40,29,18,28,26,17,87,71,ref|NC_001134|,798622,798422
YFL031W,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,+,18,14,13,24,25,17,45,66,ref|NC_001138|,75013,75213
YGL062W,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,+,44,64,33,93,88,30,141,211,ref|NC_001139|,385040,385240
YPL177C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,11,18,7,14,17,10,36,41,ref|NC_001148|,214247,214047
YPR039W,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,+,9,8,2,5,3,0,19,8,ref|NC_001148|,646912,647112
YBR139W,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,+,19,31,13,25,36,11,63,72,ref|NC_001134|,515558,515758
YOR066W,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,+,33,50,18,33,28,20,101,81,ref|NC_001147|,449320,449520
YCR065W,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,+,21,44,15,46,39,18,80,103,ref|NC_001135|,231708,231908
YGL215W,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,+,21,51,8,12,25,11,80,48,ref|NC_001139|,87409,87609
YMR110C,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,-,27,32,12,30,50,8,71,88,ref|NC_001145|,492111,491911
YBR278W,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,+,10,4,10,32,12,16,24,60,ref|NC_001134|,760169,760369
YDL130W,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,+,12,8,5,13,15,10,25,38,ref|NC_001136|,229777,229977
YDL130W-A,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,+,3,4,2,12,2,0,9,14,ref|NC_001136|,229071,229271
YIL014W,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,+,31,29,12,41,50,20,72,111,ref|NC_001141|,325818,326018
YPL169C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,21,29,17,40,34,16,67,90,ref|NC_001148|,230988,230788
YGL209W,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,+,20,22,8,27,20,8,50,55,ref|NC_001139|,95706,95906
YPL019C,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,-,35,51,12,75,54,24,98,153,ref|NC_001148|,517365,517165
YNL083W,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,+,20,37,13,42,23,20,70,85,ref|NC_001146|,471247,471447
YDL137W,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,+,13,8,5,18,10,6,26,34,ref|NC_001136|,215915,216115
YMR108W,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,+,28,39,21,45,37,18,88,100,ref|NC_001145|,483714,483914
YPL015C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,19,19,15,31,19,13,53,63,ref|NC_001148|,527590,527390
YNL277W,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,+,28,25,15,29,30,20,68,79,ref|NC_001146|,117154,117354
YGR282C,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,-,21,14,7,11,26,11,42,48,ref|NC_001139|,1058848,1058648
YNL172W,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,+,89,103,48,115,102,65,240,282,ref|NC_001146|,310536,310736
YHR077C,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,-,41,72,19,115,97,47,132,259,ref|NC_001140|,255917,255717
YLR438C-A,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,-,3,6,3,8,10,6,12,24,ref|NC_001144|,1014278,1014078
YOL117W,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,+,38,26,19,66,59,23,83,148,ref|NC_001147|,97451,97651
YDR530C,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,-,18,17,7,29,27,9,42,65,ref|NC_001136|,1498118,1497918
YMR240C,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,-,9,20,11,49,37,18,40,104,ref|NC_001145|,751752,751552
YDR381W,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,+,19,29,18,39,24,11,66,74,ref|NC_001136|,1236361,1236561
YPR119W,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,+,19,35,9,55,28,15,63,98,ref|NC_001148|,771204,771404
YKL060C,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,-,22,16,10,29,18,5,48,52,ref|NC_001143|,327609,327409
YNL308C,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,-,17,15,11,94,57,24,43,175,ref|NC_001146|,56032,55832
YLR352W,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,+,43,55,16,51,52,20,114,123,ref|NC_001144|,830891,831091
YDR535C,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,-,11,16,10,11,18,3,37,32,ref|NC_001136|,1507462,1507262
YDR070C,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,-,2,4,3,14,8,1,9,23,ref|NC_001136|,588657,588457
YJR085C,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,-,3,2,5,2,4,2,10,8,ref|NC_001142|,585581,585381
YLR348C,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,-,10,14,5,21,19,10,29,50,ref|NC_001144|,828065,827865
YOL109W,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,+,4,3,2,15,11,3,9,29,ref|NC_001147|,110076,110276
YLR366W,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,+,9,7,3,6,5,2,19,13,ref|NC_001144|,855438,855638
YPL249C-A,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,-,7,7,10,21,13,2,24,36,ref|NC_001148|,76339,76139
YKL050C,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,-,35,37,21,89,73,34,93,196,ref|NC_001143|,345720,345520
YNR017W,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,+,11,10,8,15,12,5,29,32,ref|NC_001146|,662213,662413
YGR222W,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,+,13,16,9,18,24,9,38,51,ref|NC_001139|,939724,939924
YDR049W,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,+,26,33,14,57,61,24,73,142,ref|NC_001136|,553062,553262
YGR066C,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,-,9,24,8,21,24,6,41,51,ref|NC_001139|,621899,621699
YKL043W,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,+,15,27,11,21,23,13,53,57,ref|NC_001143|,356342,356542
YOR372C,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,-,34,55,14,35,19,14,103,68,ref|NC_001147|,1036663,1036463
YNL294C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,20,32,22,37,37,19,74,93,ref|NC_001146|,80549,80349
YJL089W,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,+,37,56,17,47,66,21,110,134,ref|NC_001142|,265826,266026
YDR036C,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,-,22,36,13,36,26,16,71,78,ref|NC_001136|,524886,524686
YML075C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,60,66,26,74,63,19,152,156,ref|NC_001145|,119169,118969
YMR302C,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,-,26,52,19,65,55,20,97,140,ref|NC_001145|,872752,872552
YML063W,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,+,11,14,7,28,23,9,32,60,ref|NC_001145|,146138,146338
YLR367W,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,+,16,13,7,16,15,7,36,38,ref|NC_001144|,855737,855937
YHR097C,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,-,13,20,5,36,22,12,38,70,ref|NC_001140|,298832,298632
YJR048W,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,+,4,5,1,12,7,2,10,21,ref|NC_001142|,525927,526127
YDR155C,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,-,9,8,4,10,9,4,21,23,ref|NC_001136|,769240,769040
YJR019C,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,-,17,22,18,19,13,20,57,52,ref|NC_001142|,468416,468216
YPR149W,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,+,11,14,3,9,6,1,28,16,ref|NC_001148|,829635,829835
YJR024C,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,-,8,11,6,19,17,11,25,47,ref|NC_001142|,471080,470880
YJR016C,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,-,25,34,15,40,43,9,74,92,ref|NC_001142|,466372,466172
YDR151C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,11,22,6,18,21,14,39,53,ref|NC_001136|,765429,765229
YJR010C-A,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,1,2,3,4,8,1,6,13,ref|NC_001142|,458461,458261
YDR444W,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,+,19,27,23,53,45,25,69,123,ref|NC_001136|,1350105,1350305
YKL100C,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,-,29,38,14,35,48,20,81,103,ref|NC_001143|,255633,255433
YDR133C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,4,5,1,3,4,1,10,8,ref|NC_001136|,721930,721730
YHR022C,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,-,14,15,14,13,19,6,43,38,ref|NC_001140|,151255,151055
YBL083C,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,-,11,7,10,2,5,1,28,8,ref|NC_001134|,71193,70993
YDR171W,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,+,10,14,9,31,28,16,33,75,ref|NC_001136|,806435,806635
YGR137W,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,+,2,9,1,5,5,1,12,11,ref|NC_001139|,762354,762554
YPL265W,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,+,40,36,21,28,31,8,97,67,ref|NC_001148|,40817,41017
YLR420W,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,+,9,21,9,25,23,10,39,58,ref|NC_001144|,963577,963777
YKL091C,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,-,14,14,8,26,13,13,36,52,ref|NC_001143|,270789,270589
YLR384C,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,-,52,65,30,115,103,32,147,250,ref|NC_001144|,893000,892800
YML056C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,41,38,11,39,50,6,90,95,ref|NC_001145|,164479,164279
YKL085W,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,+,16,21,14,25,16,13,51,54,ref|NC_001143|,278631,278831
YNR007C,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,-,11,9,8,33,23,12,28,68,ref|NC_001146|,640300,640100
YML058W,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,+,7,6,3,4,4,3,16,11,ref|NC_001145|,159261,159461
YKL142W,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,+,16,7,5,27,22,8,28,57,ref|NC_001143|,178318,178518
YDR111C,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,-,29,29,11,35,35,18,69,88,ref|NC_001136|,680085,679885
YKL082C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,12,15,8,69,34,18,35,121,ref|NC_001143|,282476,282276
YHR007C,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,-,28,34,13,48,31,11,75,90,ref|NC_001140|,122009,121809
YJR062C,201,4,0.01990049751243781,0.01990049751243781,4,0,0,0,-,19,22,4,38,34,9,45,81,ref|NC_001142|,554963,554763
YOL127W,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,+,8,13,8,26,21,8,29,55,ref|NC_001147|,80211,80411
YBR010W,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,+,7,11,3,22,6,2,21,30,ref|NC_001134|,256203,256403
YLR349W,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,+,8,10,5,8,5,6,23,19,ref|NC_001144|,827421,827621
YBL102W,201,4,0.01990049751243781,0.01990049751243781,3,1,0,0,+,17,12,9,11,11,5,38,27,ref|NC_001134|,23779,23979
YKL212W,201,4,0.01990049751243781,0.01990049751243781,1,3,0,0,+,23,35,16,49,42,18,74,109,ref|NC_001143|,34242,34442
YOR347C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,21,25,16,34,31,21,62,86,ref|NC_001147|,986661,986461
YOL086C,201,4,0.01990049751243781,0.01990049751243781,2,2,0,0,-,26,23,13,14,21,8,62,43,ref|NC_001147|,161118,160918
YOL085W-A,201,4,0.01990049751243781,0.01990049751243781,0,4,0,0,+,10,8,9,0,1,0,27,1,ref|NC_001147|,161479,161679
