gene_name,gene_id,feature_type,range,strand,repeat_mask,chromosome,start,end,feature_length
YBR160W,id002,five_prime_UTR,chrII:559920-560078,+,none,chrII,559920,560078,158
YBR161W,id002,five_prime_UTR,chrII:561367-561634,+,none,chrII,561367,561634,267
YBR162C,id001,five_prime_UTR,chrII:564570-564842,-,none,chrII,564570,564842,272
YBR162W-A,id001,five_prime_UTR,chrII:563740-565231,+,none,chrII,563740,565231,1491
YBR163W,id005,five_prime_UTR,chrII:565611-565723,+,none,chrII,565611,565723,112
YBR164C,id002,five_prime_UTR,chrII:568426-568552,-,none,chrII,568426,568552,126
YBR165W,id001,five_prime_UTR,chrII:568741-568852,+,none,chrII,568741,568852,111
YBR166C,id003,five_prime_UTR,chrII:571200-571279,-,none,chrII,571200,571279,79
YBR167C,id002,five_prime_UTR,chrII:571890-572502,-,none,chrII,571890,572502,612
YBR168W,id001,five_prime_UTR,chrII:571799-572371,+,none,chrII,571799,572371,572
YBR169C,id002,five_prime_UTR,chrII:575996-576124,-,none,chrII,575996,576124,128
YBR170C,id002,five_prime_UTR,chrII:578086-578155,-,none,chrII,578086,578155,69
YBR171W,id001,five_prime_UTR,chrII:578311-578364,+,none,chrII,578311,578364,53
YBR172C,id001,five_prime_UTR,chrII:581372-581501,-,none,chrII,581372,581501,129
YBR173C,id002,five_prime_UTR,chrII:582172-582203,-,none,chrII,582172,582203,31
YBR174C,id001,five_prime_UTR,chrII:582652-583425,-,none,chrII,582652,583425,773
YBR175W,id001,five_prime_UTR,chrII:581736-582408,+,none,chrII,581736,582408,672
YBR176W,id001,five_prime_UTR,chrII:582887-583720,+,none,chrII,582887,583720,833
YBR177C,id001,five_prime_UTR,chrII:586162-586367,-,none,chrII,586162,586367,205
YBR178W,id001,five_prime_UTR,chrII:585980-586071,+,none,chrII,585980,586071,91
YBR179C,id001,five_prime_UTR,chrII:589114-589189,-,none,chrII,589114,589189,75
YBR181C,id001,five_prime_UTR,chrII:592774-592966,-,none,chrII,592774,592966,192
YBR182C-A,id001,five_prime_UTR,chrII:595555-595849,-,none,chrII,595555,595849,294
YBR183W,id001,five_prime_UTR,chrII:596008-596115,+,none,chrII,596008,596115,107
YBR185C,id001,five_prime_UTR,chrII:599959-600031,-,none,chrII,599959,600031,72
YBR187W,id001,five_prime_UTR,chrII:601659-602634,+,none,chrII,601659,602634,975
YBR188C,id002,five_prime_UTR,chrII:604107-604197,-,none,chrII,604107,604197,90
YBR189W,id001,five_prime_UTR,chrII:603637-604508,+,none,chrII,603637,604508,871
YBR191W,id001,five_prime_UTR,chrII:606248-606270,+,none,chrII,606248,606270,22
YBR191W-A,id001,five_prime_UTR,chrII:606300-607149,+,none,chrII,606300,607149,849
YBR192W,id001,five_prime_UTR,chrII:607429-607652,+,none,chrII,607429,607652,223
YBR193C,id006,five_prime_UTR,chrII:609753-609938,-,none,chrII,609753,609938,185
YBR194W,id001,five_prime_UTR,chrII:609909-610038,+,none,chrII,609909,610038,129
YBR195C,id002,five_prime_UTR,chrII:611882-611950,-,none,chrII,611882,611950,68
YBR196C,id002,five_prime_UTR,chrII:613900-614002,-,none,chrII,613900,614002,102
YBR196C-A,id001,five_prime_UTR,chrII:614173-614587,-,none,chrII,614173,614587,414
YBR197C,id001,five_prime_UTR,chrII:615856-617352,-,none,chrII,615856,617352,1496
YBR198C,id001,five_prime_UTR,chrII:618523-618609,-,none,chrII,618523,618609,86
YBR199W,id001,five_prime_UTR,chrII:618810-618909,+,none,chrII,618810,618909,99
YBR200W,id001,five_prime_UTR,chrII:620809-620872,+,none,chrII,620809,620872,63
YBR201C-A,id001,five_prime_UTR,chrII:624696-625418,-,none,chrII,624696,625418,722
YBR201W,id001,five_prime_UTR,chrII:623433-623576,+,none,chrII,623433,623576,143
YBR202W,id001,five_prime_UTR,chrII:625655-625772,+,none,chrII,625655,625772,117
YBR203W,id001,five_prime_UTR,chrII:628973-629168,+,none,chrII,628973,629168,195
YBR204C,id001,five_prime_UTR,chrII:633381-633452,-,none,chrII,633381,633452,71
YBR206W,id001,five_prime_UTR,chrII:633637-634601,+,none,chrII,633637,634601,964
YBR207W,id001,five_prime_UTR,chrII:635061-635146,+,none,chrII,635061,635146,85
YBR209W,id001,five_prime_UTR,chrII:642554-642583,+,none,chrII,642554,642583,29
YBR210W,id001,five_prime_UTR,chrII:645330-645550,+,none,chrII,645330,645550,220
YBR212W,id001,five_prime_UTR,chrII:647438-647886,+,none,chrII,647438,647886,448
YBR213W,id003,five_prime_UTR,chrII:650250-650368,+,none,chrII,650250,650368,118
YBR214W,id001,five_prime_UTR,chrII:651293-651415,+,none,chrII,651293,651415,122
YBR215W,id001,five_prime_UTR,chrII:653315-653356,+,none,chrII,653315,653356,41
YBR216C,id001,five_prime_UTR,chrII:657600-657647,-,none,chrII,657600,657647,47
YBR217W,id001,five_prime_UTR,chrII:657768-657832,+,none,chrII,657768,657832,64
YBR218C,id001,five_prime_UTR,chrII:662249-662399,-,none,chrII,662249,662399,150
YBR220C,id001,five_prime_UTR,chrII:664677-664806,-,none,chrII,664677,664806,129
YBR221C,id001,five_prime_UTR,chrII:666253-666471,-,none,chrII,666253,666471,218
YBR222C,id001,five_prime_UTR,chrII:668351-669056,-,none,chrII,668351,669056,705
YBR223C,id003,five_prime_UTR,chrII:670297-670320,-,none,chrII,670297,670320,23
YBR227C,id001,five_prime_UTR,chrII:675134-675226,-,none,chrII,675134,675226,92
YBR228W,id001,five_prime_UTR,chrII:674994-675313,+,none,chrII,674994,675313,319
YBR229C,id001,five_prime_UTR,chrII:679221-679250,-,none,chrII,679221,679250,29
YBR230C,id003,five_prime_UTR,chrII:680050-680271,-,none,chrII,680050,680271,221
YBR230W-A,id001,five_prime_UTR,chrII:679572-680362,+,none,chrII,679572,680362,790
YBR231C,id002,five_prime_UTR,chrII:683090-683356,-,none,chrII,683090,683356,266
YBR233W,id001,five_prime_UTR,chrII:683274-683428,+,none,chrII,683274,683428,154
YBR233W-A,id001,five_prime_UTR,chrII:684930-684977,+,none,chrII,684930,684977,47
YBR234C,id001,five_prime_UTR,chrII:686592-686654,-,none,chrII,686592,686654,62
YBR235W,id001,five_prime_UTR,chrII:686820-686901,+,none,chrII,686820,686901,81
YBR236C,id002,five_prime_UTR,chrII:691693-691740,-,none,chrII,691693,691740,47
YBR237W,id001,five_prime_UTR,chrII:691916-691969,+,none,chrII,691916,691969,53
YBR238C,id002,five_prime_UTR,chrII:697302-697384,-,none,chrII,697302,697384,82
YBR239C,id001,five_prime_UTR,chrII:699943-700105,-,none,chrII,699943,700105,162
YBR241C,id001,five_prime_UTR,chrII:704055-704174,-,none,chrII,704055,704174,119
YBR242W,id001,five_prime_UTR,chrII:704400-704670,+,none,chrII,704400,704670,270
YBR243C,id001,five_prime_UTR,chrII:706793-706846,-,none,chrII,706793,706846,53
YBR244W,id003,five_prime_UTR,chrII:706948-707528,+,none,chrII,706948,707528,580
YBR246W,id001,five_prime_UTR,chrII:711533-711591,+,none,chrII,711533,711591,58
YBR247C,id001,five_prime_UTR,chrII:714455-714677,-,none,chrII,714455,714677,222
YBR248C,id001,five_prime_UTR,chrII:716465-716570,-,none,chrII,716465,716570,105
YBR249C,id004,five_prime_UTR,chrII:717994-718130,-,none,chrII,717994,718130,136
YBR251W,id002,five_prime_UTR,chrII:721298-721390,+,none,chrII,721298,721390,92
YBR252W,id002,five_prime_UTR,chrII:722576-722611,+,none,chrII,722576,722611,35
YBR253W,id001,five_prime_UTR,chrII:723053-723270,+,none,chrII,723053,723270,217
YBR254C,id008,five_prime_UTR,chrII:724263-724276,-,none,chrII,724263,724276,13
YBR255C-A,id004,five_prime_UTR,chrII:727074-727134,-,none,chrII,727074,727134,60
YBR255W,id001,five_prime_UTR,chrII:724415-724456,+,none,chrII,724415,724456,41
YBR256C,id002,five_prime_UTR,chrII:728102-728165,-,none,chrII,728102,728165,63
YBR257W,id001,five_prime_UTR,chrII:728374-728885,+,none,chrII,728374,728885,511
YBR258C,id001,five_prime_UTR,chrII:730162-730237,-,none,chrII,730162,730237,75
YBR259W,id001,five_prime_UTR,chrII:730327-730387,+,none,chrII,730327,730387,60
YBR260C,id003,five_prime_UTR,chrII:734639-734680,-,none,chrII,734639,734680,41
YBR261C,id002,five_prime_UTR,chrII:735530-735567,-,none,chrII,735530,735567,37
YBR262C,id003,five_prime_UTR,chrII:736040-736084,-,none,chrII,736040,736084,44
YBR263W,id002,five_prime_UTR,chrII:736206-736264,+,none,chrII,736206,736264,58
YBR264C,id001,five_prime_UTR,chrII:738369-738811,-,none,chrII,738369,738811,442
YBR265W,id001,five_prime_UTR,chrII:738110-738582,+,none,chrII,738110,738582,472
YBR267W,id001,five_prime_UTR,chrII:739674-739841,+,none,chrII,739674,739841,167
YBR268W,id001,five_prime_UTR,chrII:741112-741299,+,none,chrII,741112,741299,187
YBR269C,id002,five_prime_UTR,chrII:742576-742647,-,none,chrII,742576,742647,71
YBR270C,id001,five_prime_UTR,chrII:744398-744641,-,none,chrII,744398,744641,243
YBR271W,id001,five_prime_UTR,chrII:744594-744852,+,none,chrII,744594,744852,258
YBR272C,id001,five_prime_UTR,chrII:747803-747833,-,none,chrII,747803,747833,30
YBR273C,id001,five_prime_UTR,chrII:749371-749426,-,none,chrII,749371,749426,55
YBR274W,id001,five_prime_UTR,chrII:749554-749594,+,none,chrII,749554,749594,40
YBR276C,id002,five_prime_UTR,chrII:760043-760185,-,none,chrII,760043,760185,142
YBR278W,id001,five_prime_UTR,chrII:760269-760294,+,none,chrII,760269,760294,25
YBR279W,id001,five_prime_UTR,chrII:761212-761257,+,none,chrII,761212,761257,45
YBR280C,id001,five_prime_UTR,chrII:764697-764767,-,none,chrII,764697,764767,70
YBR281C,id002,five_prime_UTR,chrII:767606-767659,-,none,chrII,767606,767659,53
YBR282W,id001,five_prime_UTR,chrII:767403-768240,+,none,chrII,767403,768240,837
YBR283C,id001,five_prime_UTR,chrII:770415-771067,-,none,chrII,770415,771067,652
YBR285W,id001,five_prime_UTR,chrII:773767-773922,+,none,chrII,773767,773922,155
YBR286W,id001,five_prime_UTR,chrII:774671-774700,+,none,chrII,774671,774700,29
YBR287W,id001,five_prime_UTR,chrII:776480-776571,+,none,chrII,776480,776571,91
YBR288C,id002,five_prime_UTR,chrII:779463-779919,-,none,chrII,779463,779919,456
YBR289W,id001,five_prime_UTR,chrII:779638-779667,+,none,chrII,779638,779667,29
YBR290W,id001,five_prime_UTR,chrII:782550-782591,+,none,chrII,782550,782591,41
YBR291C,id001,five_prime_UTR,chrII:784572-784619,-,none,chrII,784572,784619,47
YBR296C,id001,five_prime_UTR,chrII:798522-798581,-,none,chrII,798522,798581,59
YBR297W,id001,five_prime_UTR,chrII:799283-800523,+,none,chrII,799283,800523,1240
YBR298C,id001,five_prime_UTR,chrII:804475-804917,-,none,chrII,804475,804917,442
YBR299W,id001,five_prime_UTR,chrII:805242-805351,+,none,chrII,805242,805351,109
YBR300C,id001,five_prime_UTR,chrII:809097-809395,-,none,chrII,809097,809395,298
YCL001W,id001,five_prime_UTR,chrIII:111285-111916,+,none,chrIII,111285,111916,631
YCL002C,id002,five_prime_UTR,chrIII:111675-111702,-,none,chrIII,111675,111702,27
YCL004W,id001,five_prime_UTR,chrIII:108956-109105,+,none,chrIII,108956,109105,149
YCL005W,id001,five_prime_UTR,chrIII:107712-108021,+,none,chrIII,107712,108021,309
YCL005W-A,id001,five_prime_UTR,chrIII:105774-107023,+,none,chrIII,105774,107023,1249
YCL008C,id002,five_prime_UTR,chrIII:106853-106919,-,none,chrIII,106853,106919,66
YCL009C,id001,five_prime_UTR,chrIII:105548-105615,-,none,chrIII,105548,105615,67
YCL010C,id001,five_prime_UTR,chrIII:104350-104380,-,none,chrIII,104350,104380,30
YCL011C,id002,five_prime_UTR,chrIII:103358-104329,-,none,chrIII,103358,104329,971
YCL012C,id001,five_prime_UTR,chrIII:101788-101925,-,none,chrIII,101788,101925,137
YCL016C,id001,five_prime_UTR,chrIII:95763-95911,-,none,chrIII,95763,95911,148
YCL017C,id002,five_prime_UTR,chrIII:94270-94385,-,none,chrIII,94270,94385,115
YCL018W,id001,five_prime_UTR,chrIII:91179-91324,+,none,chrIII,91179,91324,145
YCL021W-A,id001,five_prime_UTR,chrIII:83530-83620,+,none,chrIII,83530,83620,90
YCL025C,id001,five_prime_UTR,chrIII:77919-78023,-,none,chrIII,77919,78023,104
YCL026C-A,id001,five_prime_UTR,chrIII:75285-75412,-,none,chrIII,75285,75412,127
YCL026C-B,id001,five_prime_UTR,chrIII:73986-74099,-,none,chrIII,73986,74099,113
YCL027W,id001,five_prime_UTR,chrIII:71658-71803,+,none,chrIII,71658,71803,145
YCL028W,id002,five_prime_UTR,chrIII:70118-70150,+,none,chrIII,70118,70150,32
YCL029C,id001,five_prime_UTR,chrIII:69921-70020,-,none,chrIII,69921,70020,99
YCL030C,id001,five_prime_UTR,chrIII:68333-68419,-,none,chrIII,68333,68419,86
YCL031C,id001,five_prime_UTR,chrIII:65568-65644,-,none,chrIII,65568,65644,76
YCL032W,id001,five_prime_UTR,chrIII:63067-63441,+,none,chrIII,63067,63441,374
YCL033C,id001,five_prime_UTR,chrIII:63282-63467,-,none,chrIII,63282,63467,185
YCL034W,id001,five_prime_UTR,chrIII:61602-61658,+,none,chrIII,61602,61658,56
YCL035C,id004,five_prime_UTR,chrIII:61173-61288,-,none,chrIII,61173,61288,115
YCL036W,id002,five_prime_UTR,chrIII:58971-59026,+,none,chrIII,58971,59026,55
YCL037C,id005,five_prime_UTR,chrIII:58678-58745,-,none,chrIII,58678,58745,67
YCL038C,id002,five_prime_UTR,chrIII:56527-56628,-,none,chrIII,56527,56628,101
YCL039W,id001,five_prime_UTR,chrIII:52602-52645,+,none,chrIII,52602,52645,43
YCL040W,id002,five_prime_UTR,chrIII:50698-50838,+,none,chrIII,50698,50838,140
YCL043C,id003,five_prime_UTR,chrIII:50221-50326,-,none,chrIII,50221,50326,105
YCL044C,id001,five_prime_UTR,chrIII:48364-48447,-,none,chrIII,48364,48447,83
YCL045C,id001,five_prime_UTR,chrIII:46905-46969,-,none,chrIII,46905,46969,64
YCL047C,id001,five_prime_UTR,chrIII:44437-44448,-,none,chrIII,44437,44448,11
YCL049C,id001,five_prime_UTR,chrIII:40724-40779,-,none,chrIII,40724,40779,55
YCL050C,id001,five_prime_UTR,chrIII:38801-39452,-,none,chrIII,38801,39452,651
YCL051W,id001,five_prime_UTR,chrIII:35556-35865,+,none,chrIII,35556,35865,309
YCL052C,id001,five_prime_UTR,chrIII:35393-35762,-,none,chrIII,35393,35762,369
YCL054W,id001,five_prime_UTR,chrIII:31406-31449,+,none,chrIII,31406,31449,43
YCL055W,id001,five_prime_UTR,chrIII:27872-27929,+,none,chrIII,27872,27929,57
YCL056C,id002,five_prime_UTR,chrIII:27359-27812,-,none,chrIII,27359,27812,453
YCL057C-A,id001,five_prime_UTR,chrIII:24325-24600,-,none,chrIII,24325,24600,275
YCL057W,id001,five_prime_UTR,chrIII:24760-24768,+,none,chrIII,24760,24768,8
YCL058W-A,id001,five_prime_UTR,chrIII:23533-23584,+,none,chrIII,23533,23584,51
YCL059C,id001,five_prime_UTR,chrIII:23379-23625,-,none,chrIII,23379,23625,246
YCL063W,id001,five_prime_UTR,chrIII:17223-17290,+,none,chrIII,17223,17290,67
YCL064C,id002,five_prime_UTR,chrIII:16880-16899,-,none,chrIII,16880,16899,19
YCR002C,id005,five_prime_UTR,chrIII:118348-118403,-,none,chrIII,118348,118403,55
YCR003W,id001,five_prime_UTR,chrIII:118598-118620,+,none,chrIII,118598,118620,22
YCR004C,id004,five_prime_UTR,chrIII:120318-120518,-,none,chrIII,120318,120518,200
YCR005C,id002,five_prime_UTR,chrIII:122328-122391,-,none,chrIII,122328,122391,63
YCR006C,id001,five_prime_UTR,chrIII:123003-123419,-,none,chrIII,123003,123419,416
YCR007C,id001,five_prime_UTR,chrIII:126730-127544,-,none,chrIII,126730,127544,814
YCR008W,id001,five_prime_UTR,chrIII:127978-128470,+,none,chrIII,127978,128470,492
YCR009C,id002,five_prime_UTR,chrIII:131542-131598,-,none,chrIII,131542,131598,56
YCR010C,id001,five_prime_UTR,chrIII:133124-133630,-,none,chrIII,133124,133630,506
YCR011C,id001,five_prime_UTR,chrIII:136873-137033,-,none,chrIII,136873,137033,160
YCR012W,id001,five_prime_UTR,chrIII:137624-137746,+,none,chrIII,137624,137746,122
YCR015C,id001,five_prime_UTR,chrIII:142170-142485,-,none,chrIII,142170,142485,315
YCR016W,id002,five_prime_UTR,chrIII:143547-143634,+,none,chrIII,143547,143634,87
YCR017C,id001,five_prime_UTR,chrIII:147634-147703,-,none,chrIII,147634,147703,69
YCR019W,id002,five_prime_UTR,chrIII:152558-152837,+,none,chrIII,152558,152837,279
YCR020C,id001,five_prime_UTR,chrIII:154659-155057,-,none,chrIII,154659,155057,398
YCR020C-A,id002,five_prime_UTR,chrIII:155096-155114,-,none,chrIII,155096,155114,18
YCR020W-B,id001,five_prime_UTR,chrIII:155254-155320,+,none,chrIII,155254,155320,66
YCR021C,id001,five_prime_UTR,chrIII:157107-157227,-,none,chrIII,157107,157227,120
YCR022C,id001,five_prime_UTR,chrIII:157765-158029,-,none,chrIII,157765,158029,264
YCR023C,id003,five_prime_UTR,chrIII:160373-160450,-,none,chrIII,160373,160450,77
YCR024C,id001,five_prime_UTR,chrIII:162222-162378,-,none,chrIII,162222,162378,156
YCR024C-A,id001,five_prime_UTR,chrIII:163067-163275,-,none,chrIII,163067,163275,208
YCR024C-B,id003,five_prime_UTR,chrIII:162865-163065,-,none,chrIII,162865,163065,200
YCR025C,id001,five_prime_UTR,chrIII:163856-164478,-,none,chrIII,163856,164478,622
YCR026C,id001,five_prime_UTR,chrIII:166339-166421,-,none,chrIII,166339,166421,82
YCR027C,id001,five_prime_UTR,chrIII:167999-168213,-,none,chrIII,167999,168213,214
YCR028C,id001,five_prime_UTR,chrIII:172424-172542,-,none,chrIII,172424,172542,118
YCR028C-A,id001,five_prime_UTR,chrIII:173440-173612,-,none,chrIII,173440,173612,172
YCR030C,id005,five_prime_UTR,chrIII:176438-177398,-,none,chrIII,176438,177398,960
YCR031C,id001,five_prime_UTR,chrIII:178220-178248,-,none,chrIII,178220,178248,28
YCR034W,id002,five_prime_UTR,chrIII:190538-190592,+,none,chrIII,190538,190592,54
YCR035C,id001,five_prime_UTR,chrIII:193018-193341,-,none,chrIII,193018,193341,323
YCR036W,id002,five_prime_UTR,chrIII:193253-193297,+,none,chrIII,193253,193297,44
YCR037C,id001,five_prime_UTR,chrIII:197185-197216,-,none,chrIII,197185,197216,31
YCR043C,id004,five_prime_UTR,chrIII:206644-206704,-,none,chrIII,206644,206704,60
YCR044C,id002,five_prime_UTR,chrIII:207950-208021,-,none,chrIII,207950,208021,71
YCR045W-A,id001,five_prime_UTR,chrIII:206900-208751,+,none,chrIII,206900,208751,1851
YCR046C,id001,five_prime_UTR,chrIII:210423-210649,-,none,chrIII,210423,210649,226
YCR047C,id002,five_prime_UTR,chrIII:211545-211672,-,none,chrIII,211545,211672,127
YCR048W,id001,five_prime_UTR,chrIII:211875-211929,+,none,chrIII,211875,211929,54
YCR051W,id001,five_prime_UTR,chrIII:214047-214071,+,none,chrIII,214047,214071,24
YCR052W,id001,five_prime_UTR,chrIII:214871-214994,+,none,chrIII,214871,214994,123
YCR053W,id002,five_prime_UTR,chrIII:216570-216697,+,none,chrIII,216570,216697,127
YCR054C,id001,five_prime_UTR,chrIII:220067-220122,-,none,chrIII,220067,220122,55
YCR057C,id001,five_prime_UTR,chrIII:223228-223323,-,none,chrIII,223228,223323,95
YCR059C,id001,five_prime_UTR,chrIII:224230-224264,-,none,chrIII,224230,224264,34
YCR060W,id001,five_prime_UTR,chrIII:224374-224399,+,none,chrIII,224374,224399,25
YCR061W,id001,five_prime_UTR,chrIII:225490-225563,+,none,chrIII,225490,225563,73
YCR063W,id001,five_prime_UTR,chrIII:227162-228318,+,none,chrIII,227162,228318,1156
YCR064C,id001,five_prime_UTR,chrIII:228505-228507,-,none,chrIII,228505,228507,2
YCR065W,id001,five_prime_UTR,chrIII:228353-229310,+,none,chrIII,228353,229310,957
YCR066W,id001,five_prime_UTR,chrIII:231427-231500,+,none,chrIII,231427,231500,73
YCR067C,id001,five_prime_UTR,chrIII:236322-236459,-,none,chrIII,236322,236459,137
YCR068W,id001,five_prime_UTR,chrIII:237073-237214,+,none,chrIII,237073,237214,141
YCR069W,id001,five_prime_UTR,chrIII:237548-239055,+,none,chrIII,237548,239055,1507
YCR071C,id001,five_prime_UTR,chrIII:240543-240595,-,none,chrIII,240543,240595,52
YCR072C,id002,five_prime_UTR,chrIII:242352-242408,-,none,chrIII,242352,242408,56
YCR073W-A,id001,five_prime_UTR,chrIII:246917-246963,+,none,chrIII,246917,246963,46
YCR075C,id001,five_prime_UTR,chrIII:248815-248845,-,none,chrIII,248815,248845,30
YCR075W-A,id002,five_prime_UTR,chrIII:248734-248975,+,none,chrIII,248734,248975,241
YCR076C,id001,five_prime_UTR,chrIII:250045-250067,-,none,chrIII,250045,250067,22
YCR077C,id002,five_prime_UTR,chrIII:252628-252671,-,none,chrIII,252628,252671,43
YCR079W,id001,five_prime_UTR,chrIII:252784-252845,+,none,chrIII,252784,252845,61
YCR082W,id001,five_prime_UTR,chrIII:257378-258883,+,none,chrIII,257378,258883,1505
YCR083W,id001,five_prime_UTR,chrIII:259543-259578,+,none,chrIII,259543,259578,35
YCR084C,id001,five_prime_UTR,chrIII:262452-262679,-,none,chrIII,262452,262679,227
YCR086W,id001,five_prime_UTR,chrIII:263094-263392,+,none,chrIII,263094,263392,298
YCR087C-A,id001,five_prime_UTR,chrIII:264467-264885,-,none,chrIII,264467,264885,418
YCR088W,id001,five_prime_UTR,chrIII:264652-265068,+,none,chrIII,264652,265068,416
YCR090C,id001,five_prime_UTR,chrIII:272863-273282,-,none,chrIII,272863,273282,419
YCR091W,id002,five_prime_UTR,chrIII:274330-274404,+,none,chrIII,274330,274404,74
YCR092C,id001,five_prime_UTR,chrIII:279820-279866,-,none,chrIII,279820,279866,46
YCR094W,id001,five_prime_UTR,chrIII:286707-286762,+,none,chrIII,286707,286762,55
YCR095C,id001,five_prime_UTR,chrIII:289258-289315,-,none,chrIII,289258,289315,57
YCR095W-A,id002,five_prime_UTR,chrIII:289476-289639,+,none,chrIII,289476,289639,163
YCR097W,id001,five_prime_UTR,chrIII:293791-293835,+,none,chrIII,293791,293835,44
YCR098C,id002,five_prime_UTR,chrIII:298605-298843,-,none,chrIII,298605,298843,238
YCR099C,id001,five_prime_UTR,chrIII:301299-301517,-,none,chrIII,301299,301517,218
YCR102C,id002,five_prime_UTR,chrIII:305467-305537,-,none,chrIII,305467,305537,70
YCR106W,id001,five_prime_UTR,chrIII:310957-310958,+,none,chrIII,310957,310958,1
