gene_name,gene_id,feature_type,range,strand,repeat_mask,chromosome,start,end,feature_length
YBR160W,id002,three_prime_UTR,chrII:560974-561273,+,none,chrII,560974,561273,299
YBR161W,id002,three_prime_UTR,chrII:562764-562920,+,none,chrII,562764,562920,156
YBR162C,id001,three_prime_UTR,chrII:562832-563203,-,none,chrII,562832,563203,371
YBR162W-A,id001,three_prime_UTR,chrII:565428-565509,+,none,chrII,565428,565509,81
YBR163W,id005,three_prime_UTR,chrII:567480-567538,+,none,chrII,567480,567538,58
YBR164C,id002,three_prime_UTR,chrII:567435-567875,-,none,chrII,567435,567875,440
YBR165W,id005,three_prime_UTR,chrII:569685-569834,+,none,chrII,569685,569834,149
YBR166C,id003,three_prime_UTR,chrII:569732-569842,-,none,chrII,569732,569842,110
YBR167C,id002,three_prime_UTR,chrII:571447-571468,-,none,chrII,571447,571468,21
YBR168W,id001,three_prime_UTR,chrII:573612-573768,+,none,chrII,573612,573768,156
YBR169C,id002,three_prime_UTR,chrII:573750-573915,-,none,chrII,573750,573915,165
YBR170C,id002,three_prime_UTR,chrII:576181-576344,-,none,chrII,576181,576344,163
YBR171W,id001,three_prime_UTR,chrII:578984-579160,+,none,chrII,578984,579160,176
YBR172C,id001,three_prime_UTR,chrII:579012-579150,-,none,chrII,579012,579150,138
YBR173C,id002,three_prime_UTR,chrII:581500-581726,-,none,chrII,581500,581726,226
YBR174C,id001,three_prime_UTR,chrII:582174-582338,-,none,chrII,582174,582338,164
YBR175W,id002,three_prime_UTR,chrII:583355-583458,+,none,chrII,583355,583458,103
YBR176W,id001,three_prime_UTR,chrII:584658-584821,+,none,chrII,584658,584821,163
YBR177C,id001,three_prime_UTR,chrII:584680-584807,-,none,chrII,584680,584807,127
YBR178W,id001,three_prime_UTR,chrII:586445-586573,+,none,chrII,586445,586573,128
YBR179C,id008,three_prime_UTR,chrII:586471-586547,-,none,chrII,586471,586547,76
YBR181C,id001,three_prime_UTR,chrII:591623-591712,-,none,chrII,591623,591712,89
YBR182C-A,id001,three_prime_UTR,chrII:594946-595361,-,none,chrII,594946,595361,415
YBR183W,id003,three_prime_UTR,chrII:597065-597191,+,none,chrII,597065,597191,126
YBR185C,id004,three_prime_UTR,chrII:598938-599123,-,none,chrII,598938,599123,185
YBR187W,id001,three_prime_UTR,chrII:603476-603598,+,none,chrII,603476,603598,122
YBR188C,id002,three_prime_UTR,chrII:603186-603685,-,none,chrII,603186,603685,499
YBR189W,id002,three_prime_UTR,chrII:605508-605915,+,none,chrII,605508,605915,407
YBR191W,id002,three_prime_UTR,chrII:607140-607187,+,none,chrII,607140,607187,47
YBR191W-A,id008,three_prime_UTR,chrII:607223-607249,+,none,chrII,607223,607249,26
YBR192W,id003,three_prime_UTR,chrII:608785-609063,+,none,chrII,608785,609063,278
YBR193C,id006,three_prime_UTR,chrII:608609-609082,-,none,chrII,608609,609082,473
YBR194W,id003,three_prime_UTR,chrII:610409-610648,+,none,chrII,610409,610648,239
YBR195C,id002,three_prime_UTR,chrII:610470-610614,-,none,chrII,610470,610614,144
YBR196C,id002,three_prime_UTR,chrII:612062-612236,-,none,chrII,612062,612236,174
YBR196C-A,id005,three_prime_UTR,chrII:613935-614024,-,none,chrII,613935,614024,89
YBR197C,id001,three_prime_UTR,chrII:614771-615203,-,none,chrII,614771,615203,432
YBR198C,id001,three_prime_UTR,chrII:616031-616127,-,none,chrII,616031,616127,96
YBR199W,id002,three_prime_UTR,chrII:620303-620607,+,none,chrII,620303,620607,304
YBR200W,id002,three_prime_UTR,chrII:622527-622776,+,none,chrII,622527,622776,249
YBR201C-A,id001,three_prime_UTR,chrII:624305-624493,-,none,chrII,624305,624493,188
YBR201W,id003,three_prime_UTR,chrII:624211-624485,+,none,chrII,624211,624485,274
YBR202W,id001,three_prime_UTR,chrII:628309-628486,+,none,chrII,628309,628486,177
YBR203W,id001,three_prime_UTR,chrII:631942-632194,+,none,chrII,631942,632194,252
YBR204C,id003,three_prime_UTR,chrII:631999-632254,-,none,chrII,631999,632254,255
YBR206W,id004,three_prime_UTR,chrII:634924-634938,+,none,chrII,634924,634938,14
YBR207W,id002,three_prime_UTR,chrII:636543-636738,+,none,chrII,636543,636738,195
YBR209W,id001,three_prime_UTR,chrII:642900-642993,+,none,chrII,642900,642993,93
YBR210W,id001,three_prime_UTR,chrII:645978-645990,+,none,chrII,645978,645990,12
YBR212W,id001,three_prime_UTR,chrII:649904-650110,+,none,chrII,649904,650110,206
YBR213W,id003,three_prime_UTR,chrII:651192-651388,+,none,chrII,651192,651388,196
YBR214W,id002,three_prime_UTR,chrII:652998-653191,+,none,chrII,652998,653191,193
YBR215W,id003,three_prime_UTR,chrII:655317-655617,+,none,chrII,655317,655617,300
YBR216C,id002,three_prime_UTR,chrII:655283-655576,-,none,chrII,655283,655576,293
YBR217W,id002,three_prime_UTR,chrII:658392-658719,+,none,chrII,658392,658719,327
YBR218C,id001,three_prime_UTR,chrII:658591-658707,-,none,chrII,658591,658707,116
YBR220C,id001,three_prime_UTR,chrII:662759-662995,-,none,chrII,662759,662995,236
YBR221C,id006,three_prime_UTR,chrII:664855-665153,-,none,chrII,664855,665153,298
YBR222C,id001,three_prime_UTR,chrII:666607-666720,-,none,chrII,666607,666720,113
YBR223C,id003,three_prime_UTR,chrII:668424-668663,-,none,chrII,668424,668663,239
YBR227C,id001,three_prime_UTR,chrII:673443-673572,-,none,chrII,673443,673572,129
YBR228W,id001,three_prime_UTR,chrII:676227-676354,+,none,chrII,676227,676354,127
YBR229C,id001,three_prime_UTR,chrII:676226-676357,-,none,chrII,676226,676357,131
YBR230C,id003,three_prime_UTR,chrII:679514-679549,-,none,chrII,679514,679549,35
YBR230W-A,id001,three_prime_UTR,chrII:680562-680693,+,none,chrII,680562,680693,131
YBR231C,id002,three_prime_UTR,chrII:682140-682179,-,none,chrII,682140,682179,39
YBR233W,id003,three_prime_UTR,chrII:684669-684819,+,none,chrII,684669,684819,150
YBR233W-A,id001,three_prime_UTR,chrII:685261-685612,+,none,chrII,685261,685612,351
YBR234C,id002,three_prime_UTR,chrII:685329-685438,-,none,chrII,685329,685438,109
YBR235W,id003,three_prime_UTR,chrII:690263-690334,+,none,chrII,690263,690334,71
YBR236C,id002,three_prime_UTR,chrII:690158-690383,-,none,chrII,690158,690383,225
YBR237W,id001,three_prime_UTR,chrII:694518-694608,+,none,chrII,694518,694608,90
YBR238C,id002,three_prime_UTR,chrII:694728-695107,-,none,chrII,694728,695107,379
YBR239C,id001,three_prime_UTR,chrII:698243-698354,-,none,chrII,698243,698354,111
YBR241C,id001,three_prime_UTR,chrII:702432-702589,-,none,chrII,702432,702589,157
YBR242W,id001,three_prime_UTR,chrII:705386-705543,+,none,chrII,705386,705543,157
YBR243C,id002,three_prime_UTR,chrII:705063-705447,-,none,chrII,705063,705447,384
YBR244W,id003,three_prime_UTR,chrII:708016-708102,+,none,chrII,708016,708102,86
YBR246W,id002,three_prime_UTR,chrII:712754-712894,+,none,chrII,712754,712894,140
YBR247C,id001,three_prime_UTR,chrII:712887-713004,-,none,chrII,712887,713004,117
YBR248C,id001,three_prime_UTR,chrII:714623-714807,-,none,chrII,714623,714807,184
YBR249C,id004,three_prime_UTR,chrII:716675-716882,-,none,chrII,716675,716882,207
YBR251W,id002,three_prime_UTR,chrII:722313-722440,+,none,chrII,722313,722440,127
YBR252W,id002,three_prime_UTR,chrII:723054-723221,+,none,chrII,723054,723221,167
YBR253W,id001,three_prime_UTR,chrII:723635-723663,+,none,chrII,723635,723663,28
YBR254C,id008,three_prime_UTR,chrII:723572-723736,-,none,chrII,723572,723736,164
YBR255C-A,id004,three_prime_UTR,chrII:726484-726618,-,none,chrII,726484,726618,134
YBR255W,id004,three_prime_UTR,chrII:726540-726687,+,none,chrII,726540,726687,147
YBR256C,id002,three_prime_UTR,chrII:727203-727386,-,none,chrII,727203,727386,183
YBR257W,id003,three_prime_UTR,chrII:729724-729870,+,none,chrII,729724,729870,146
YBR258C,id001,three_prime_UTR,chrII:729380-729734,-,none,chrII,729380,729734,354
YBR259W,id002,three_prime_UTR,chrII:732453-732588,+,none,chrII,732453,732588,135
YBR260C,id003,three_prime_UTR,chrII:732507-732639,-,none,chrII,732507,732639,132
YBR261C,id002,three_prime_UTR,chrII:734651-734832,-,none,chrII,734651,734832,181
YBR262C,id003,three_prime_UTR,chrII:735592-735720,-,none,chrII,735592,735720,128
YBR263W,id002,three_prime_UTR,chrII:737736-737899,+,none,chrII,737736,737899,163
YBR264C,id001,three_prime_UTR,chrII:737728-737770,-,none,chrII,737728,737770,42
YBR265W,id001,three_prime_UTR,chrII:739544-739677,+,none,chrII,739544,739677,133
YBR267W,id001,three_prime_UTR,chrII:741022-741142,+,none,chrII,741022,741142,120
YBR268W,id001,three_prime_UTR,chrII:741616-741716,+,none,chrII,741616,741716,100
YBR269C,id002,three_prime_UTR,chrII:741884-742160,-,none,chrII,741884,742160,276
YBR270C,id001,three_prime_UTR,chrII:742708-742761,-,none,chrII,742708,742761,53
YBR271W,id002,three_prime_UTR,chrII:746111-746204,+,none,chrII,746111,746204,93
YBR272C,id001,three_prime_UTR,chrII:746115-746361,-,none,chrII,746115,746361,246
YBR273C,id003,three_prime_UTR,chrII:747952-748061,-,none,chrII,747952,748061,109
YBR274W,id001,three_prime_UTR,chrII:751177-751425,+,none,chrII,751177,751425,248
YBR276C,id002,three_prime_UTR,chrII:757550-757620,-,none,chrII,757550,757620,70
YBR278W,id007,three_prime_UTR,chrII:760899-761096,+,none,chrII,760899,761096,197
YBR279W,id006,three_prime_UTR,chrII:762594-762752,+,none,chrII,762594,762752,158
YBR280C,id001,three_prime_UTR,chrII:762601-762784,-,none,chrII,762601,762784,183
YBR281C,id002,three_prime_UTR,chrII:764878-764970,-,none,chrII,764878,764970,92
YBR282W,id002,three_prime_UTR,chrII:768680-768763,+,none,chrII,768680,768763,83
YBR283C,id001,three_prime_UTR,chrII:768798-768943,-,none,chrII,768798,768943,145
YBR285W,id004,three_prime_UTR,chrII:774356-774498,+,none,chrII,774356,774498,142
YBR286W,id004,three_prime_UTR,chrII:776313-776455,+,none,chrII,776313,776455,142
YBR287W,id003,three_prime_UTR,chrII:777854-778083,+,none,chrII,777854,778083,229
YBR288C,id002,three_prime_UTR,chrII:777946-778012,-,none,chrII,777946,778012,66
YBR289W,id004,three_prime_UTR,chrII:782384-782436,+,none,chrII,782384,782436,52
YBR290W,id005,three_prime_UTR,chrII:783556-783733,+,none,chrII,783556,783733,177
YBR291C,id001,three_prime_UTR,chrII:783416-783673,-,none,chrII,783416,783673,257
YBR296C,id001,three_prime_UTR,chrII:796326-796798,-,none,chrII,796326,796798,472
YBR297W,id022,three_prime_UTR,chrII:801929-802159,+,none,chrII,801929,802159,230
YBR298C,id019,three_prime_UTR,chrII:802538-802631,-,none,chrII,802538,802631,93
YBR299W,id001,three_prime_UTR,chrII:807105-807209,+,none,chrII,807105,807209,104
YBR300C,id001,three_prime_UTR,chrII:808317-808600,-,none,chrII,808317,808600,283
YCL001W,id001,three_prime_UTR,chrIII:112482-112583,+,none,chrIII,112482,112583,101
YCL002C,id002,three_prime_UTR,chrIII:110419-110808,-,none,chrIII,110419,110808,389
YCL004W,id001,three_prime_UTR,chrIII:110670-110740,+,none,chrIII,110670,110740,70
YCL005W,id001,three_prime_UTR,chrIII:108791-108932,+,none,chrIII,108791,108932,141
YCL005W-A,id001,three_prime_UTR,chrIII:107417-107523,+,none,chrIII,107417,107523,106
YCL008C,id002,three_prime_UTR,chrIII:105564-105696,-,none,chrIII,105564,105696,132
YCL009C,id001,three_prime_UTR,chrIII:104471-104619,-,none,chrIII,104471,104619,148
YCL010C,id004,three_prime_UTR,chrIII:102099-103571,-,none,chrIII,102099,103571,1472
YCL011C,id002,three_prime_UTR,chrIII:101965-102075,-,none,chrIII,101965,102075,110
YCL012C,id004,three_prime_UTR,chrIII:101165-101317,-,none,chrIII,101165,101317,152
YCL016C,id004,three_prime_UTR,chrIII:94474-94621,-,none,chrIII,94474,94621,147
YCL017C,id002,three_prime_UTR,chrIII:92413-92777,-,none,chrIII,92413,92777,364
YCL018W,id001,three_prime_UTR,chrIII:92418-92594,+,none,chrIII,92418,92594,176
YCL021W-A,id001,three_prime_UTR,chrIII:83997-84097,+,none,chrIII,83997,84097,100
YCL025C,id001,three_prime_UTR,chrIII:75941-76018,-,none,chrIII,75941,76018,77
YCL026C-A,id001,three_prime_UTR,chrIII:74492-74704,-,none,chrIII,74492,74704,212
YCL026C-B,id001,three_prime_UTR,chrIII:73343-73405,-,none,chrIII,73343,73405,62
YCL027W,id001,three_prime_UTR,chrIII:73341-73446,+,none,chrIII,73341,73446,105
YCL028W,id002,three_prime_UTR,chrIII:71367-71740,+,none,chrIII,71367,71740,373
YCL029C,id001,three_prime_UTR,chrIII:68353-68599,-,none,chrIII,68353,68599,246
YCL030C,id001,three_prime_UTR,chrIII:65799-65934,-,none,chrIII,65799,65934,135
YCL031C,id001,three_prime_UTR,chrIII:64560-64675,-,none,chrIII,64560,64675,115
YCL032W,id001,three_prime_UTR,chrIII:64481-64581,+,none,chrIII,64481,64581,100
YCL033C,id001,three_prime_UTR,chrIII:62705-62776,-,none,chrIII,62705,62776,71
YCL034W,id004,three_prime_UTR,chrIII:62722-62842,+,none,chrIII,62722,62842,120
YCL035C,id004,three_prime_UTR,chrIII:60650-60841,-,none,chrIII,60650,60841,191
YCL036W,id002,three_prime_UTR,chrIII:60726-60822,+,none,chrIII,60726,60822,96
YCL037C,id005,three_prime_UTR,chrIII:56780-57374,-,none,chrIII,56780,57374,594
YCL038C,id002,three_prime_UTR,chrIII:54811-54941,-,none,chrIII,54811,54941,130
YCL039W,id003,three_prime_UTR,chrIII:54882-54953,+,none,chrIII,54882,54953,71
YCL040W,id002,three_prime_UTR,chrIII:52340-52517,+,none,chrIII,52340,52517,177
YCL043C,id003,three_prime_UTR,chrIII:48559-48653,-,none,chrIII,48559,48653,94
YCL044C,id001,three_prime_UTR,chrIII:46937-47111,-,none,chrIII,46937,47111,174
YCL045C,id001,three_prime_UTR,chrIII:44566-44623,-,none,chrIII,44566,44623,57
YCL047C,id003,three_prime_UTR,chrIII:43421-43661,-,none,chrIII,43421,43661,240
YCL049C,id001,three_prime_UTR,chrIII:39524-39786,-,none,chrIII,39524,39786,262
YCL050C,id003,three_prime_UTR,chrIII:37728-37836,-,none,chrIII,37728,37836,108
YCL051W,id002,three_prime_UTR,chrIII:37616-37731,+,none,chrIII,37616,37731,115
YCL052C,id002,three_prime_UTR,chrIII:34025-34143,-,none,chrIII,34025,34143,118
YCL054W,id002,three_prime_UTR,chrIII:33974-34092,+,none,chrIII,33974,34092,118
YCL055W,id004,three_prime_UTR,chrIII:28936-29115,+,none,chrIII,28936,29115,179
YCL056C,id002,three_prime_UTR,chrIII:26914-26925,-,none,chrIII,26914,26925,11
YCL057C-A,id004,three_prime_UTR,chrIII:23898-24032,-,none,chrIII,23898,24032,134
YCL057W,id003,three_prime_UTR,chrIII:26906-27045,+,none,chrIII,26906,27045,139
YCL058W-A,id004,three_prime_UTR,chrIII:23925-24042,+,none,chrIII,23925,24042,117
YCL059C,id002,three_prime_UTR,chrIII:22323-22429,-,none,chrIII,22323,22429,106
YCL063W,id003,three_prime_UTR,chrIII:18561-18711,+,none,chrIII,18561,18711,150
YCL064C,id002,three_prime_UTR,chrIII:15280-15798,-,none,chrIII,15280,15798,518
YCR002C,id005,three_prime_UTR,chrIII:116959-117380,-,none,chrIII,116959,117380,421
YCR003W,id002,three_prime_UTR,chrIII:119171-119336,+,none,chrIII,119171,119336,165
YCR004C,id004,three_prime_UTR,chrIII:119175-119575,-,none,chrIII,119175,119575,400
YCR005C,id002,three_prime_UTR,chrIII:120748-120946,-,none,chrIII,120748,120946,198
YCR006C,id001,three_prime_UTR,chrIII:122312-122530,-,none,chrIII,122312,122530,218
YCR007C,id001,three_prime_UTR,chrIII:125931-126011,-,none,chrIII,125931,126011,80
YCR008W,id002,three_prime_UTR,chrIII:130281-130539,+,none,chrIII,130281,130539,258
YCR009C,id002,three_prime_UTR,chrIII:130316-130745,-,none,chrIII,130316,130745,429
YCR010C,id001,three_prime_UTR,chrIII:132091-132273,-,none,chrIII,132091,132273,182
YCR011C,id001,three_prime_UTR,chrIII:133667-133724,-,none,chrIII,133667,133724,57
YCR012W,id001,three_prime_UTR,chrIII:138996-139160,+,none,chrIII,138996,139160,164
YCR015C,id001,three_prime_UTR,chrIII:141143-141217,-,none,chrIII,141143,141217,74
YCR016W,id002,three_prime_UTR,chrIII:144506-144675,+,none,chrIII,144506,144675,169
YCR017C,id001,three_prime_UTR,chrIII:144583-144773,-,none,chrIII,144583,144773,190
YCR019W,id002,three_prime_UTR,chrIII:153928-154042,+,none,chrIII,153928,154042,114
YCR020C,id001,three_prime_UTR,chrIII:153917-154012,-,none,chrIII,153917,154012,95
YCR020C-A,id002,three_prime_UTR,chrIII:154420-154830,-,none,chrIII,154420,154830,410
YCR020W-B,id005,three_prime_UTR,chrIII:155556-156072,+,none,chrIII,155556,156072,516
YCR021C,id004,three_prime_UTR,chrIII:155930-156109,-,none,chrIII,155930,156109,179
YCR022C,id002,three_prime_UTR,chrIII:157171-157421,-,none,chrIII,157171,157421,250
YCR023C,id003,three_prime_UTR,chrIII:158252-158538,-,none,chrIII,158252,158538,286
YCR024C,id001,three_prime_UTR,chrIII:160626-160744,-,none,chrIII,160626,160744,118
YCR024C-A,id004,three_prime_UTR,chrIII:162630-162945,-,none,chrIII,162630,162945,315
YCR024C-B,id003,three_prime_UTR,chrIII:162404-162599,-,none,chrIII,162404,162599,195
YCR025C,id001,three_prime_UTR,chrIII:163422-163446,-,none,chrIII,163422,163446,24
YCR026C,id001,three_prime_UTR,chrIII:163875-164111,-,none,chrIII,163875,164111,236
YCR027C,id005,three_prime_UTR,chrIII:166735-167370,-,none,chrIII,166735,167370,635
YCR028C,id002,three_prime_UTR,chrIII:170113-170886,-,none,chrIII,170113,170886,773
YCR028C-A,id001,three_prime_UTR,chrIII:172758-172950,-,none,chrIII,172758,172950,192
YCR030C,id005,three_prime_UTR,chrIII:173455-173826,-,none,chrIII,173455,173826,371
YCR031C,id001,three_prime_UTR,chrIII:176581-177500,-,none,chrIII,176581,177500,919
YCR034W,id002,three_prime_UTR,chrIII:191635-191958,+,none,chrIII,191635,191958,323
YCR035C,id001,three_prime_UTR,chrIII:191706-191834,-,none,chrIII,191706,191834,128
YCR036W,id002,three_prime_UTR,chrIII:194298-194483,+,none,chrIII,194298,194483,185
YCR037C,id001,three_prime_UTR,chrIII:194323-194414,-,none,chrIII,194323,194414,91
YCR043C,id004,three_prime_UTR,chrIII:206069-206261,-,none,chrIII,206069,206261,192
YCR044C,id002,three_prime_UTR,chrIII:206772-206877,-,none,chrIII,206772,206877,105
YCR045W-A,id001,three_prime_UTR,chrIII:209101-209718,+,none,chrIII,209101,209718,617
YCR046C,id001,three_prime_UTR,chrIII:209810-209914,-,none,chrIII,209810,209914,104
YCR047C,id002,three_prime_UTR,chrIII:210517-210718,-,none,chrIII,210517,210718,201
YCR048W,id006,three_prime_UTR,chrIII:213761-213942,+,none,chrIII,213761,213942,181
YCR051W,id001,three_prime_UTR,chrIII:214739-214991,+,none,chrIII,214739,214991,252
YCR052W,id002,three_prime_UTR,chrIII:216445-216672,+,none,chrIII,216445,216672,227
YCR053W,id002,three_prime_UTR,chrIII:218241-218393,+,none,chrIII,218241,218393,152
YCR054C,id003,three_prime_UTR,chrIII:218147-218376,-,none,chrIII,218147,218376,229
YCR057C,id001,three_prime_UTR,chrIII:220344-220457,-,none,chrIII,220344,220457,113
YCR059C,id001,three_prime_UTR,chrIII:223210-223454,-,none,chrIII,223210,223454,244
YCR060W,id001,three_prime_UTR,chrIII:224734-224857,+,none,chrIII,224734,224857,123
YCR061W,id001,three_prime_UTR,chrIII:227458-227808,+,none,chrIII,227458,227808,350
YCR063W,id001,three_prime_UTR,chrIII:228791-229272,+,none,chrIII,228791,229272,481
YCR064C,id001,three_prime_UTR,chrIII:228065-228095,-,none,chrIII,228065,228095,30
YCR065W,id001,three_prime_UTR,chrIII:231004-231330,+,none,chrIII,231004,231330,326
YCR066W,id001,three_prime_UTR,chrIII:232963-233142,+,none,chrIII,232963,233142,179
YCR067C,id001,three_prime_UTR,chrIII:233034-233125,-,none,chrIII,233034,233125,91
YCR068W,id001,three_prime_UTR,chrIII:238776-238885,+,none,chrIII,238776,238885,109
YCR069W,id002,three_prime_UTR,chrIII:240011-240132,+,none,chrIII,240011,240132,121
YCR071C,id001,three_prime_UTR,chrIII:239867-240103,-,none,chrIII,239867,240103,236
YCR072C,id002,three_prime_UTR,chrIII:240701-240805,-,none,chrIII,240701,240805,104
YCR073W-A,id003,three_prime_UTR,chrIII:247910-248034,+,none,chrIII,247910,248034,124
YCR075C,id002,three_prime_UTR,chrIII:247889-248033,-,none,chrIII,247889,248033,144
YCR075W-A,id002,three_prime_UTR,chrIII:249202-249282,+,none,chrIII,249202,249282,80
YCR076C,id003,three_prime_UTR,chrIII:249151-249293,-,none,chrIII,249151,249293,142
YCR077C,id002,three_prime_UTR,chrIII:250080-250238,-,none,chrIII,250080,250238,158
YCR079W,id008,three_prime_UTR,chrIII:254173-254299,+,none,chrIII,254173,254299,126
YCR082W,id001,three_prime_UTR,chrIII:259269-259362,+,none,chrIII,259269,259362,93
YCR083W,id002,three_prime_UTR,chrIII:259961-260099,+,none,chrIII,259961,260099,138
YCR084C,id001,three_prime_UTR,chrIII:260157-260311,-,none,chrIII,260157,260311,154
YCR086W,id003,three_prime_UTR,chrIII:263964-264011,+,none,chrIII,263964,264011,47
YCR087C-A,id001,three_prime_UTR,chrIII:263943-264006,-,none,chrIII,263943,264006,63
YCR088W,id001,three_prime_UTR,chrIII:266846-266979,+,none,chrIII,266846,266979,133
YCR090C,id001,three_prime_UTR,chrIII:272248-272315,-,none,chrIII,272248,272315,67
YCR091W,id002,three_prime_UTR,chrIII:276566-276730,+,none,chrIII,276566,276730,164
YCR092C,id001,three_prime_UTR,chrIII:276604-276764,-,none,chrIII,276604,276764,160
