gene_name,gene_id,feature_type,range,strand,repeat_mask,chromosome,start,end,feature_length
YBR160W,id001,three_prime_UTR,chrII:560974-561577,+,none,chrII,560974,561577,603
YBR161W,id001,three_prime_UTR,chrII:562764-563003,+,none,chrII,562764,563003,239
YBR162C,id004,three_prime_UTR,chrII:562831-563203,-,none,chrII,562831,563203,372
YBR162W-A,id009,three_prime_UTR,chrII:565428-565513,+,none,chrII,565428,565513,85
YBR163W,id001,three_prime_UTR,chrII:567480-567701,+,none,chrII,567480,567701,221
YBR164C,id001,three_prime_UTR,chrII:567430-567875,-,none,chrII,567430,567875,445
YBR165W,id001,three_prime_UTR,chrII:569685-569837,+,none,chrII,569685,569837,152
YBR166C,id001,three_prime_UTR,chrII:569730-569842,-,none,chrII,569730,569842,112
YBR167C,id001,three_prime_UTR,chrII:571355-571468,-,none,chrII,571355,571468,113
YBR168W,id001,three_prime_UTR,chrII:573612-573768,+,none,chrII,573612,573768,156
YBR169C,id001,three_prime_UTR,chrII:573746-573915,-,none,chrII,573746,573915,169
YBR170C,id001,three_prime_UTR,chrII:576057-576344,-,none,chrII,576057,576344,287
YBR171W,id003,three_prime_UTR,chrII:578984-579177,+,none,chrII,578984,579177,193
YBR172C,id001,three_prime_UTR,chrII:579012-579150,-,none,chrII,579012,579150,138
YBR173C,id001,three_prime_UTR,chrII:581492-581726,-,none,chrII,581492,581726,234
YBR174C,id001,three_prime_UTR,chrII:582174-582338,-,none,chrII,582174,582338,164
YBR175W,id001,three_prime_UTR,chrII:583355-583462,+,none,chrII,583355,583462,107
YBR176W,id002,three_prime_UTR,chrII:584658-584821,+,none,chrII,584658,584821,163
YBR177C,id004,three_prime_UTR,chrII:584563-584807,-,none,chrII,584563,584807,244
YBR178W,id001,three_prime_UTR,chrII:586445-586573,+,none,chrII,586445,586573,128
YBR179C,id001,three_prime_UTR,chrII:586378-586547,-,none,chrII,586378,586547,169
YBR181C,id002,three_prime_UTR,chrII:591476-591712,-,none,chrII,591476,591712,236
YBR182C-A,id001,three_prime_UTR,chrII:594946-595361,-,none,chrII,594946,595361,415
YBR183W,id001,three_prime_UTR,chrII:597065-597193,+,none,chrII,597065,597193,128
YBR185C,id001,three_prime_UTR,chrII:598933-599123,-,none,chrII,598933,599123,190
YBR187W,id007,three_prime_UTR,chrII:603476-603743,+,none,chrII,603476,603743,267
YBR188C,id001,three_prime_UTR,chrII:602521-603685,-,none,chrII,602521,603685,1164
YBR189W,id001,three_prime_UTR,chrII:605508-606258,+,none,chrII,605508,606258,750
YBR191W,id001,three_prime_UTR,chrII:607140-607191,+,none,chrII,607140,607191,51
YBR191W-A,id001,three_prime_UTR,chrII:607223-607280,+,none,chrII,607223,607280,57
YBR192W,id001,three_prime_UTR,chrII:608785-609083,+,none,chrII,608785,609083,298
YBR193C,id001,three_prime_UTR,chrII:608093-609082,-,none,chrII,608093,609082,989
YBR194W,id001,three_prime_UTR,chrII:610409-610681,+,none,chrII,610409,610681,272
YBR195C,id001,three_prime_UTR,chrII:610459-610614,-,none,chrII,610459,610614,155
YBR196C,id001,three_prime_UTR,chrII:612043-612236,-,none,chrII,612043,612236,193
YBR196C-A,id001,three_prime_UTR,chrII:613915-614024,-,none,chrII,613915,614024,109
YBR197C,id004,three_prime_UTR,chrII:614592-615203,-,none,chrII,614592,615203,611
YBR198C,id001,three_prime_UTR,chrII:616031-616127,-,none,chrII,616031,616127,96
YBR199W,id001,three_prime_UTR,chrII:620303-620613,+,none,chrII,620303,620613,310
YBR200W,id001,three_prime_UTR,chrII:622527-622782,+,none,chrII,622527,622782,255
YBR201C-A,id005,three_prime_UTR,chrII:624254-624493,-,none,chrII,624254,624493,239
YBR201W,id001,three_prime_UTR,chrII:624211-624921,+,none,chrII,624211,624921,710
YBR202W,id002,three_prime_UTR,chrII:628309-628486,+,none,chrII,628309,628486,177
YBR203W,id001,three_prime_UTR,chrII:631942-632194,+,none,chrII,631942,632194,252
YBR204C,id001,three_prime_UTR,chrII:631985-632254,-,none,chrII,631985,632254,269
YBR206W,id001,three_prime_UTR,chrII:634924-635026,+,none,chrII,634924,635026,102
YBR207W,id001,three_prime_UTR,chrII:636543-636740,+,none,chrII,636543,636740,197
YBR209W,id001,three_prime_UTR,chrII:642900-642993,+,none,chrII,642900,642993,93
YBR210W,id004,three_prime_UTR,chrII:645978-646111,+,none,chrII,645978,646111,133
YBR212W,id001,three_prime_UTR,chrII:649904-650110,+,none,chrII,649904,650110,206
YBR213W,id001,three_prime_UTR,chrII:651192-651419,+,none,chrII,651192,651419,227
YBR214W,id001,three_prime_UTR,chrII:652998-653198,+,none,chrII,652998,653198,200
YBR215W,id001,three_prime_UTR,chrII:655317-655782,+,none,chrII,655317,655782,465
YBR216C,id001,three_prime_UTR,chrII:655282-655576,-,none,chrII,655282,655576,294
YBR217W,id001,three_prime_UTR,chrII:658392-658720,+,none,chrII,658392,658720,328
YBR218C,id001,three_prime_UTR,chrII:658591-658707,-,none,chrII,658591,658707,116
YBR220C,id004,three_prime_UTR,chrII:662734-662995,-,none,chrII,662734,662995,261
YBR221C,id001,three_prime_UTR,chrII:664844-665153,-,none,chrII,664844,665153,309
YBR222C,id009,three_prime_UTR,chrII:666606-666720,-,none,chrII,666606,666720,114
YBR223C,id001,three_prime_UTR,chrII:668403-668663,-,none,chrII,668403,668663,260
YBR227C,id001,three_prime_UTR,chrII:673443-673572,-,none,chrII,673443,673572,129
YBR228W,id004,three_prime_UTR,chrII:676227-676380,+,none,chrII,676227,676380,153
YBR229C,id001,three_prime_UTR,chrII:676226-676357,-,none,chrII,676226,676357,131
YBR230C,id001,three_prime_UTR,chrII:679461-679549,-,none,chrII,679461,679549,88
YBR230W-A,id002,three_prime_UTR,chrII:680562-680694,+,none,chrII,680562,680694,132
YBR231C,id001,three_prime_UTR,chrII:681897-682179,-,none,chrII,681897,682179,282
YBR233W,id001,three_prime_UTR,chrII:684669-684834,+,none,chrII,684669,684834,165
YBR233W-A,id002,three_prime_UTR,chrII:685261-685613,+,none,chrII,685261,685613,352
YBR234C,id001,three_prime_UTR,chrII:685281-685438,-,none,chrII,685281,685438,157
YBR235W,id001,three_prime_UTR,chrII:690263-690354,+,none,chrII,690263,690354,91
YBR236C,id001,three_prime_UTR,chrII:689753-690383,-,none,chrII,689753,690383,630
YBR237W,id003,three_prime_UTR,chrII:694518-694611,+,none,chrII,694518,694611,93
YBR238C,id001,three_prime_UTR,chrII:694607-695107,-,none,chrII,694607,695107,500
YBR239C,id001,three_prime_UTR,chrII:698243-698354,-,none,chrII,698243,698354,111
YBR241C,id002,three_prime_UTR,chrII:702412-702589,-,none,chrII,702412,702589,177
YBR242W,id002,three_prime_UTR,chrII:705386-705647,+,none,chrII,705386,705647,261
YBR243C,id001,three_prime_UTR,chrII:704854-705447,-,none,chrII,704854,705447,593
YBR244W,id001,three_prime_UTR,chrII:708016-708146,+,none,chrII,708016,708146,130
YBR246W,id001,three_prime_UTR,chrII:712754-712897,+,none,chrII,712754,712897,143
YBR247C,id005,three_prime_UTR,chrII:712724-713004,-,none,chrII,712724,713004,280
YBR248C,id001,three_prime_UTR,chrII:714623-714807,-,none,chrII,714623,714807,184
YBR249C,id001,three_prime_UTR,chrII:716597-716882,-,none,chrII,716597,716882,285
YBR251W,id001,three_prime_UTR,chrII:722313-722462,+,none,chrII,722313,722462,149
YBR252W,id001,three_prime_UTR,chrII:723054-723353,+,none,chrII,723054,723353,299
YBR253W,id006,three_prime_UTR,chrII:723635-723734,+,none,chrII,723635,723734,99
YBR254C,id001,three_prime_UTR,chrII:723541-723736,-,none,chrII,723541,723736,195
YBR255C-A,id001,three_prime_UTR,chrII:726426-726618,-,none,chrII,726426,726618,192
YBR255W,id001,three_prime_UTR,chrII:726540-726708,+,none,chrII,726540,726708,168
YBR256C,id001,three_prime_UTR,chrII:726918-727386,-,none,chrII,726918,727386,468
YBR257W,id001,three_prime_UTR,chrII:729724-730005,+,none,chrII,729724,730005,281
YBR258C,id001,three_prime_UTR,chrII:729380-729734,-,none,chrII,729380,729734,354
YBR259W,id001,three_prime_UTR,chrII:732453-732690,+,none,chrII,732453,732690,237
YBR260C,id001,three_prime_UTR,chrII:732147-732639,-,none,chrII,732147,732639,492
YBR261C,id001,three_prime_UTR,chrII:734645-734832,-,none,chrII,734645,734832,187
YBR262C,id001,three_prime_UTR,chrII:735574-735720,-,none,chrII,735574,735720,146
YBR263W,id001,three_prime_UTR,chrII:737736-737919,+,none,chrII,737736,737919,183
YBR264C,id002,three_prime_UTR,chrII:737659-737770,-,none,chrII,737659,737770,111
YBR265W,id002,three_prime_UTR,chrII:739544-739687,+,none,chrII,739544,739687,143
YBR267W,id003,three_prime_UTR,chrII:741022-741142,+,none,chrII,741022,741142,120
YBR268W,id004,three_prime_UTR,chrII:741616-741807,+,none,chrII,741616,741807,191
YBR269C,id001,three_prime_UTR,chrII:741813-742160,-,none,chrII,741813,742160,347
YBR270C,id001,three_prime_UTR,chrII:742708-742761,-,none,chrII,742708,742761,53
YBR271W,id001,three_prime_UTR,chrII:746111-746209,+,none,chrII,746111,746209,98
YBR272C,id002,three_prime_UTR,chrII:746113-746361,-,none,chrII,746113,746361,248
YBR273C,id001,three_prime_UTR,chrII:747952-748061,-,none,chrII,747952,748061,109
YBR274W,id002,three_prime_UTR,chrII:751177-751427,+,none,chrII,751177,751427,250
YBR276C,id001,three_prime_UTR,chrII:757531-757620,-,none,chrII,757531,757620,89
YBR278W,id001,three_prime_UTR,chrII:760899-761119,+,none,chrII,760899,761119,220
YBR279W,id001,three_prime_UTR,chrII:762594-762952,+,none,chrII,762594,762952,358
YBR280C,id001,three_prime_UTR,chrII:762601-762784,-,none,chrII,762601,762784,183
YBR281C,id001,three_prime_UTR,chrII:764840-764970,-,none,chrII,764840,764970,130
YBR282W,id001,three_prime_UTR,chrII:768680-768768,+,none,chrII,768680,768768,88
YBR283C,id002,three_prime_UTR,chrII:768700-768943,-,none,chrII,768700,768943,243
YBR285W,id001,three_prime_UTR,chrII:774356-774515,+,none,chrII,774356,774515,159
YBR286W,id001,three_prime_UTR,chrII:776313-776490,+,none,chrII,776313,776490,177
YBR287W,id003,three_prime_UTR,chrII:777854-778083,+,none,chrII,777854,778083,229
YBR288C,id001,three_prime_UTR,chrII:777018-778012,-,none,chrII,777018,778012,994
YBR289W,id001,three_prime_UTR,chrII:782384-782457,+,none,chrII,782384,782457,73
YBR290W,id005,three_prime_UTR,chrII:783556-783733,+,none,chrII,783556,783733,177
YBR291C,id002,three_prime_UTR,chrII:783404-783673,-,none,chrII,783404,783673,269
YBR296C,id001,three_prime_UTR,chrII:796326-796798,-,none,chrII,796326,796798,472
YBR297W,id001,three_prime_UTR,chrII:801929-802171,+,none,chrII,801929,802171,242
YBR298C,id001,three_prime_UTR,chrII:802538-802631,-,none,chrII,802538,802631,93
YBR299W,id002,three_prime_UTR,chrII:807105-807236,+,none,chrII,807105,807236,131
YBR300C,id001,three_prime_UTR,chrII:808317-808600,-,none,chrII,808317,808600,283
YCL001W,id004,three_prime_UTR,chrIII:112482-112584,+,none,chrIII,112482,112584,102
YCL002C,id001,three_prime_UTR,chrIII:110262-110808,-,none,chrIII,110262,110808,546
YCL004W,id002,three_prime_UTR,chrIII:110670-110792,+,none,chrIII,110670,110792,122
YCL005W,id003,three_prime_UTR,chrIII:108791-108934,+,none,chrIII,108791,108934,143
YCL005W-A,id003,three_prime_UTR,chrIII:107417-107540,+,none,chrIII,107417,107540,123
YCL008C,id001,three_prime_UTR,chrIII:105543-105696,-,none,chrIII,105543,105696,153
YCL009C,id005,three_prime_UTR,chrIII:104463-104619,-,none,chrIII,104463,104619,156
YCL010C,id001,three_prime_UTR,chrIII:102098-103571,-,none,chrIII,102098,103571,1473
YCL011C,id001,three_prime_UTR,chrIII:101799-102075,-,none,chrIII,101799,102075,276
YCL012C,id001,three_prime_UTR,chrIII:101162-101317,-,none,chrIII,101162,101317,155
YCL016C,id001,three_prime_UTR,chrIII:94474-94621,-,none,chrIII,94474,94621,147
YCL017C,id001,three_prime_UTR,chrIII:92391-92777,-,none,chrIII,92391,92777,386
YCL018W,id002,three_prime_UTR,chrIII:92418-92594,+,none,chrIII,92418,92594,176
YCL021W-A,id001,three_prime_UTR,chrIII:83997-84097,+,none,chrIII,83997,84097,100
YCL025C,id005,three_prime_UTR,chrIII:75925-76018,-,none,chrIII,75925,76018,93
YCL026C-A,id004,three_prime_UTR,chrIII:74487-74704,-,none,chrIII,74487,74704,217
YCL026C-B,id002,three_prime_UTR,chrIII:73330-73405,-,none,chrIII,73330,73405,75
YCL027W,id001,three_prime_UTR,chrIII:73341-73446,+,none,chrIII,73341,73446,105
YCL028W,id001,three_prime_UTR,chrIII:71367-71749,+,none,chrIII,71367,71749,382
YCL029C,id002,three_prime_UTR,chrIII:68338-68599,-,none,chrIII,68338,68599,261
YCL030C,id002,three_prime_UTR,chrIII:65779-65934,-,none,chrIII,65779,65934,155
YCL031C,id002,three_prime_UTR,chrIII:64556-64675,-,none,chrIII,64556,64675,119
YCL032W,id002,three_prime_UTR,chrIII:64481-64734,+,none,chrIII,64481,64734,253
YCL033C,id002,three_prime_UTR,chrIII:62701-62776,-,none,chrIII,62701,62776,75
YCL034W,id001,three_prime_UTR,chrIII:62722-62905,+,none,chrIII,62722,62905,183
YCL035C,id001,three_prime_UTR,chrIII:60083-60841,-,none,chrIII,60083,60841,758
YCL036W,id001,three_prime_UTR,chrIII:60726-60865,+,none,chrIII,60726,60865,139
YCL037C,id001,three_prime_UTR,chrIII:56698-57374,-,none,chrIII,56698,57374,676
YCL038C,id001,three_prime_UTR,chrIII:54777-54941,-,none,chrIII,54777,54941,164
YCL039W,id001,three_prime_UTR,chrIII:54882-54955,+,none,chrIII,54882,54955,73
YCL040W,id001,three_prime_UTR,chrIII:52340-52656,+,none,chrIII,52340,52656,316
YCL043C,id001,three_prime_UTR,chrIII:48553-48653,-,none,chrIII,48553,48653,100
YCL044C,id003,three_prime_UTR,chrIII:46934-47111,-,none,chrIII,46934,47111,177
YCL045C,id002,three_prime_UTR,chrIII:44562-44623,-,none,chrIII,44562,44623,61
YCL047C,id001,three_prime_UTR,chrIII:43380-43661,-,none,chrIII,43380,43661,281
YCL049C,id001,three_prime_UTR,chrIII:39524-39786,-,none,chrIII,39524,39786,262
YCL050C,id001,three_prime_UTR,chrIII:37722-37836,-,none,chrIII,37722,37836,114
YCL051W,id001,three_prime_UTR,chrIII:37616-37733,+,none,chrIII,37616,37733,117
YCL052C,id001,three_prime_UTR,chrIII:33953-34143,-,none,chrIII,33953,34143,190
YCL054W,id002,three_prime_UTR,chrIII:33974-34092,+,none,chrIII,33974,34092,118
YCL055W,id001,three_prime_UTR,chrIII:28936-29160,+,none,chrIII,28936,29160,224
YCL056C,id001,three_prime_UTR,chrIII:26471-26925,-,none,chrIII,26471,26925,454
YCL057C-A,id001,three_prime_UTR,chrIII:23889-24032,-,none,chrIII,23889,24032,143
YCL057W,id001,three_prime_UTR,chrIII:26906-27093,+,none,chrIII,26906,27093,187
YCL058W-A,id001,three_prime_UTR,chrIII:23925-24050,+,none,chrIII,23925,24050,125
YCL059C,id001,three_prime_UTR,chrIII:22318-22429,-,none,chrIII,22318,22429,111
YCL063W,id003,three_prime_UTR,chrIII:18561-18711,+,none,chrIII,18561,18711,150
YCL064C,id001,three_prime_UTR,chrIII:15225-15798,-,none,chrIII,15225,15798,573
YCR002C,id001,three_prime_UTR,chrIII:116754-117380,-,none,chrIII,116754,117380,626
YCR003W,id001,three_prime_UTR,chrIII:119171-119351,+,none,chrIII,119171,119351,180
YCR004C,id001,three_prime_UTR,chrIII:119035-119575,-,none,chrIII,119035,119575,540
YCR005C,id001,three_prime_UTR,chrIII:120666-120946,-,none,chrIII,120666,120946,280
YCR006C,id001,three_prime_UTR,chrIII:122312-122530,-,none,chrIII,122312,122530,218
YCR007C,id002,three_prime_UTR,chrIII:125846-126011,-,none,chrIII,125846,126011,165
YCR008W,id001,three_prime_UTR,chrIII:130281-130552,+,none,chrIII,130281,130552,271
YCR009C,id001,three_prime_UTR,chrIII:130063-130745,-,none,chrIII,130063,130745,682
YCR010C,id001,three_prime_UTR,chrIII:132091-132273,-,none,chrIII,132091,132273,182
YCR011C,id001,three_prime_UTR,chrIII:133667-133724,-,none,chrIII,133667,133724,57
YCR012W,id005,three_prime_UTR,chrIII:138996-139203,+,none,chrIII,138996,139203,207
YCR015C,id002,three_prime_UTR,chrIII:140943-141217,-,none,chrIII,140943,141217,274
YCR016W,id001,three_prime_UTR,chrIII:144506-144796,+,none,chrIII,144506,144796,290
YCR017C,id001,three_prime_UTR,chrIII:144583-144773,-,none,chrIII,144583,144773,190
YCR019W,id001,three_prime_UTR,chrIII:153928-154178,+,none,chrIII,153928,154178,250
YCR020C,id001,three_prime_UTR,chrIII:153917-154012,-,none,chrIII,153917,154012,95
YCR020C-A,id001,three_prime_UTR,chrIII:154413-154830,-,none,chrIII,154413,154830,417
YCR020W-B,id001,three_prime_UTR,chrIII:155556-156074,+,none,chrIII,155556,156074,518
YCR021C,id001,three_prime_UTR,chrIII:155930-156109,-,none,chrIII,155930,156109,179
YCR022C,id001,three_prime_UTR,chrIII:157141-157421,-,none,chrIII,157141,157421,280
YCR023C,id001,three_prime_UTR,chrIII:158194-158538,-,none,chrIII,158194,158538,344
YCR024C,id004,three_prime_UTR,chrIII:160602-160744,-,none,chrIII,160602,160744,142
YCR024C-A,id001,three_prime_UTR,chrIII:162630-162945,-,none,chrIII,162630,162945,315
YCR024C-B,id001,three_prime_UTR,chrIII:162400-162599,-,none,chrIII,162400,162599,199
YCR025C,id002,three_prime_UTR,chrIII:163416-163446,-,none,chrIII,163416,163446,30
YCR026C,id002,three_prime_UTR,chrIII:163871-164111,-,none,chrIII,163871,164111,240
YCR027C,id001,three_prime_UTR,chrIII:166726-167370,-,none,chrIII,166726,167370,644
YCR028C,id001,three_prime_UTR,chrIII:170085-170886,-,none,chrIII,170085,170886,801
YCR028C-A,id002,three_prime_UTR,chrIII:172658-172950,-,none,chrIII,172658,172950,292
YCR030C,id001,three_prime_UTR,chrIII:172976-173826,-,none,chrIII,172976,173826,850
YCR031C,id002,three_prime_UTR,chrIII:176579-177500,-,none,chrIII,176579,177500,921
YCR034W,id001,three_prime_UTR,chrIII:191635-192062,+,none,chrIII,191635,192062,427
YCR035C,id003,three_prime_UTR,chrIII:191433-191834,-,none,chrIII,191433,191834,401
YCR036W,id001,three_prime_UTR,chrIII:194298-194770,+,none,chrIII,194298,194770,472
YCR037C,id001,three_prime_UTR,chrIII:194323-194414,-,none,chrIII,194323,194414,91
YCR043C,id001,three_prime_UTR,chrIII:206021-206261,-,none,chrIII,206021,206261,240
YCR044C,id001,three_prime_UTR,chrIII:206715-206877,-,none,chrIII,206715,206877,162
YCR045W-A,id003,three_prime_UTR,chrIII:209101-209915,+,none,chrIII,209101,209915,814
YCR046C,id001,three_prime_UTR,chrIII:209810-209914,-,none,chrIII,209810,209914,104
YCR047C,id001,three_prime_UTR,chrIII:210501-210718,-,none,chrIII,210501,210718,217
YCR048W,id001,three_prime_UTR,chrIII:213761-213976,+,none,chrIII,213761,213976,215
YCR051W,id002,three_prime_UTR,chrIII:214739-214998,+,none,chrIII,214739,214998,259
YCR052W,id001,three_prime_UTR,chrIII:216445-218119,+,none,chrIII,216445,218119,1674
YCR053W,id001,three_prime_UTR,chrIII:218241-218474,+,none,chrIII,218241,218474,233
YCR054C,id001,three_prime_UTR,chrIII:218124-218376,-,none,chrIII,218124,218376,252
YCR057C,id001,three_prime_UTR,chrIII:220344-220457,-,none,chrIII,220344,220457,113
YCR059C,id003,three_prime_UTR,chrIII:223205-223454,-,none,chrIII,223205,223454,249
YCR060W,id001,three_prime_UTR,chrIII:224734-224857,+,none,chrIII,224734,224857,123
YCR061W,id002,three_prime_UTR,chrIII:227458-227815,+,none,chrIII,227458,227815,357
YCR063W,id003,three_prime_UTR,chrIII:228791-229272,+,none,chrIII,228791,229272,481
YCR064C,id001,three_prime_UTR,chrIII:228065-228095,-,none,chrIII,228065,228095,30
YCR065W,id003,three_prime_UTR,chrIII:231004-231330,+,none,chrIII,231004,231330,326
YCR066W,id002,three_prime_UTR,chrIII:232963-233145,+,none,chrIII,232963,233145,182
YCR067C,id001,three_prime_UTR,chrIII:233034-233125,-,none,chrIII,233034,233125,91
YCR068W,id001,three_prime_UTR,chrIII:238776-238885,+,none,chrIII,238776,238885,109
YCR069W,id002,three_prime_UTR,chrIII:240011-240132,+,none,chrIII,240011,240132,121
YCR071C,id003,three_prime_UTR,chrIII:239850-240103,-,none,chrIII,239850,240103,253
YCR072C,id001,three_prime_UTR,chrIII:240683-240805,-,none,chrIII,240683,240805,122
YCR073W-A,id003,three_prime_UTR,chrIII:247910-248034,+,none,chrIII,247910,248034,124
YCR075C,id001,three_prime_UTR,chrIII:247867-248033,-,none,chrIII,247867,248033,166
YCR075W-A,id001,three_prime_UTR,chrIII:249202-250164,+,none,chrIII,249202,250164,962
YCR076C,id001,three_prime_UTR,chrIII:249070-249293,-,none,chrIII,249070,249293,223
YCR077C,id001,three_prime_UTR,chrIII:250043-250238,-,none,chrIII,250043,250238,195
YCR079W,id001,three_prime_UTR,chrIII:254173-254324,+,none,chrIII,254173,254324,151
YCR082W,id003,three_prime_UTR,chrIII:259269-259376,+,none,chrIII,259269,259376,107
YCR083W,id001,three_prime_UTR,chrIII:259961-260110,+,none,chrIII,259961,260110,149
YCR084C,id001,three_prime_UTR,chrIII:260157-260311,-,none,chrIII,260157,260311,154
YCR086W,id001,three_prime_UTR,chrIII:263964-264016,+,none,chrIII,263964,264016,52
YCR087C-A,id001,three_prime_UTR,chrIII:263943-264006,-,none,chrIII,263943,264006,63
YCR088W,id001,three_prime_UTR,chrIII:266846-266979,+,none,chrIII,266846,266979,133
YCR090C,id001,three_prime_UTR,chrIII:272248-272315,-,none,chrIII,272248,272315,67
YCR091W,id001,three_prime_UTR,chrIII:276566-277027,+,none,chrIII,276566,277027,461
